,date,blk,age_days,age_sply,window,BlkSizeByte,BlkSizeByte,BlkSizeMeanByte,BlkSizeMeanByte,CapMrktCurUSD,CapMrktCurBTC,CapRealUSD,CapRealBTC,CapMVRVCur,PriceBTC,PriceUSD,PriceRealBTC,PriceRealUSD,BTC_PriceUSD,DailyIssuedNtv,DailyIssuedUSD,AdrActCnt,TxCnt,TxTfrCnt,TxTfrValNtv,TxTfrValUSD,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMedNtv,TxTfrValMeanNtv,FeeTotNtv,FeeTotUSD,S2F,inf_pct_ann,SplyCur,dcr_sply,dcr_tic_sply_avg,tic_day,tic_price_avg,tic_pool_avg,DiffMean,pow_diff_avg,pow_hashrate_THs_avg,pow_work_TH,PoW_income_dcr,PoS_income_dcr,Fund_income_dcr,Total_income_dcr,PoW_income_usd,PoS_income_usd,Fund_income_usd,Total_income_usd,PoW_income_btc,PoS_income_btc,Fund_income_btc,Total_income_btc,dcr_tic_vol,dcr_tfr_vol,tic_tfr_vol_ratio,tic_usd_cost,tic_btc_cost,CapTicUSD,CapTicBTC,CapTicPriceUSD,CapTicPriceBTC
352,2017-01-25 00:00:00+00:00,101681.0,352.0,0.21424461771665523,706.0,3576180.0,3576180.0,12772.07142857,12772.07142857,4495773.48028573,5019.340746648411,3040072.1178457644,5363.25111391718,1.47883777,0.001115623013442432,0.999252414010748,0.0011920621993141362,0.6757011704092972,895.690033255406,7292.656234160066,7287.204346534977,13003.0,7016.0,9483.0,223178.01085505,223011.16610102562,65626.60656524,65577.54503364967,22.65595319,23.53453663,238.57537623,238.39702062134992,1.690248692295548,0.5916289150573976,4499136.97204976,4502294.4351312,1538398.334317637,-1.0,60.496709078256295,43382.99644128114,908390.560235855,908420.9877694251,13.099644128113878,308000000,4614.16911672604,2187.79687024802,729.2656234160066,7531.231610390066,4610.719628542336,2186.161303960493,728.7204346534977,7525.601367156327,5.147673254534909,2.440756537186017,0.813585512395339,8.402015304116265,-60.496709078256295,223238.50756412826,-0.0002710693085151108,-60.45148258615354,-0.06749152088523441,24798663.932566877,41730.31235047207,5.5118712959007485,0.009275181575870133
353,2017-01-26 00:00:00+00:00,101967.0,353.0,0.21460009449052286,708.0,1373539.0,1373539.0,4802.58391608,4802.58391608,7067516.290892064,7710.011027250957,3203666.6022780733,5541.717668086429,2.2060711,0.0017108258182349464,1.56825837194236,0.0012296887294221536,0.7108829697937025,916.6674685564,7465.0122512206435,11707.067959629057,4505.0,2272.0,1998.0,88708.118059,139117.248805278,63637.6136328,99800.22035007186,4.077504845,44.39845749,8.33247979,13.067481189708017,1.6539630928925315,0.6046084125439287,4506601.98430098,4509759.64777431,1528261.0547187908,2860.0,99.15057248219503,43158.71428571428,909223.849341826,909318.6876252589,13.24390243902439,309000000,4487.339830522386,2239.503675366193,746.5012251220644,7473.344731010644,7037.308256967143,3512.1203878887172,1170.7067959629057,11720.135440818767,7.677056837251727,3.831400707848537,1.2771335692828458,12.785591114383111,283570.63729907776,-194862.51924007776,3.1966706486826175,444712.0259813091,485.1399675845999,25243375.95854819,42215.45231805667,5.601421214139835,0.009367468541734269
354,2017-01-27 00:00:00+00:00,102267.0,354.0,0.21497013112091096,710.0,4091725.0,4091725.0,13639.08333333,13639.08333333,6117740.960571655,6646.435215814514,3285946.1156695215,5631.107764671018,1.8617898,0.0014722832115721752,1.35516965358599,0.0012473732392293928,0.7278854217550911,920.454463471654,7770.769238149747,10530.71065656006,14929.0,8326.0,12675.0,462523.40190986,626797.6783415986,156363.09656092,211898.52340009465,24.09087016,36.49099818,709.98884527,962.155337494463,1.5916242203569926,0.6282890064186794,4514372.75353913,4517549.43488012,1531717.427646243,1.0,49.843796259734134,43363.96013289037,927231.90547643,927092.7676818507,13.700996677740864,311000000,5372.4503881598475,2331.230771444924,777.0769238149747,8480.758083419747,7280.581731430499,3159.213196968018,1053.071065656006,11492.865994054524,7.909768511492159,3.432231927098812,1.1440773090329375,12.48607774762391,49.843796259734134,462473.5581136003,0.00010776491752399604,67.54680011071457,0.07338418443423055,25243443.5053483,42215.5257022411,5.591794227793487,0.009351360201513139
355,2017-01-28 00:00:00+00:00,102550.0,355.0,0.21532130419513526,712.0,1057168.0,1057168.0,3735.57597173,3735.57597173,6966350.648889484,7549.349556681704,3341393.4262822876,5691.195341494388,2.08486394,0.001669564641437761,1.54063242613383,0.0012586274404613519,0.7389606582352467,922.774948568089,7374.63455871027,11361.60113203619,3609.0,2215.0,1857.0,72183.74952388,111208.62515641194,37334.49224802,57518.72937054172,4.10283869,38.87116291,4.86950762,7.502121338677773,1.6798593760629408,0.5952879236497068,4521747.38809784,4524924.19234505,1514263.1390352747,2870.0,78.228824623803,43191.387323943665,931421.393835704,931683.7325330635,12.401408450704226,312000000,4429.650242846162,2212.390367613081,737.463455871027,7379.50406633027,6824.462800560392,3408.480339610857,1136.160113203619,11369.103253374868,7.395587419392143,3.6937287308242897,1.2312429102747633,12.320559060491197,224516.72667031462,-152332.9771464346,3.1103500185459256,345897.7493177128,374.8451882601036,25589341.25466601,42590.3708905012,5.659170904155851,0.009419007130430977
356,2017-01-29 00:00:00+00:00,102866.0,356.0,0.21571199191038284,714.0,2292253.0,2292253.0,7253.96518987,7253.96518987,8757572.25096421,9564.510665419873,3559046.75293046,5928.9036360347345,2.46065108,0.002111393459380482,1.93325946486632,0.001308822667079054,0.7856698893060238,915.63202314436,8204.442020199262,15861.315189497174,6108.0,3934.0,5105.0,2401159.36315871,4642064.065478961,103967.54295764,200996.23646175323,5.98258745,470.35442961,18.85051018,36.44292722304392,1.5126960372533444,0.6610713424064595,4529951.83011804,4533129.00909172,1506631.5227834773,715.0,78.53021140359618,43333.52050473186,967708.695468951,967209.5786685045,13.570977917981072,313000000,4941.515722299557,2461.3326060597783,820.4442020199263,8223.292530379262,9553.232040921348,4758.394556849152,1586.1315189497175,15897.758116720217,10.433483975489102,5.196841565794532,1.7322805219315112,17.362606063215146,56149.10115357127,2345010.2620051387,0.023384162673695877,108550.78124887806,118.55284492574346,25697892.03591489,42708.92373542694,5.672884171760667,0.009428118738806557
357,2017-01-30 00:00:00+00:00,103152.0,357.0,0.21606954792442284,716.0,3903640.0,3903640.0,13649.09090909,13649.09090909,8442310.508809693,9173.300949315299,3681739.5877867267,6062.220018710626,2.29302217,0.002021681717416713,1.86058049362149,0.0013360380790406385,0.8114097263399326,920.313260783168,7508.676294839941,13970.496647097278,12359.0,7226.0,11962.0,521360.6185545,970033.397024937,116671.01764639,217075.81960384187,30.9426013,43.58473655,452.36530026,841.6620536549843,1.655604551264187,0.6040089701592205,4537460.50641288,4540642.10977038,1535333.8615532413,771.0,55.10775538250889,43193.82578397213,1069147.71355936,1068973.8391082876,18.195121951219512,314000000,4957.571077163965,2252.6028884519824,750.8676294839942,7961.041595099941,9223.960041913353,4191.148994129184,1397.049664709728,14812.158700752263,10.022630809496269,4.554046076183452,1.5180153587278173,16.094692244407536,42488.07939991436,478872.5391545856,0.08149460831490267,79052.49174292172,85.89737333095651,25776944.52765781,42794.8211087579,5.680918763089346,0.009431447623241053
358,2017-01-31 00:00:00+00:00,103445.0,358.0,0.2164351644168819,718.0,1876490.0,1876490.0,6404.40273038,6404.40273038,10372904.651273325,10710.288311630407,3885087.8797688186,6272.182310665026,2.66992793,0.0023564272954412603,2.28219772820935,0.0013799760724261007,0.8547787752019553,968.499105669199,7677.946341640316,17522.591698204822,3892.0,2347.0,2485.0,141926.96102831,323905.38803046604,121169.81111891,276533.4676631324,1.28687071,57.1134652,12.30507245,28.08260839084146,1.6218443790889185,0.6165819685867496,4545138.45275452,4548320.1581268,1534967.113735621,2855.0,91.4229219924492,43331.34013605442,1106532.40528117,1106558.7555192136,16.35034013605442,316000000,4619.07287743419,2303.383902492095,767.7946341640317,7690.251414090316,10541.637627313734,5256.777509461446,1752.2591698204822,17550.67430659566,10.884509408018328,5.427756699712383,1.809252233237461,18.12151834096817,261012.4422884425,-119085.48126013248,1.839061728633636,595682.0028250576,615.0568434582726,26372626.53048287,43409.87795221617,5.802381336590549,0.009550837318477768
359,2017-02-01 00:00:00+00:00,103735.0,359.0,0.21679369502026716,720.0,5244542.0,5244542.0,18084.62758621,18084.62758621,11343313.682625744,11486.520842678494,4144036.185541471,6534.39978914221,2.73726222,0.002523030860900062,2.49157520176153,0.0014352903330143818,0.9102435217772717,987.532590414962,7529.142671090551,18759.42516981378,14492.0,7763.0,15303.0,2065706.18151343,5146862.295984364,183133.74923052,456291.5081883783,18.93573071,134.98700788,1297.68745331,3233.2858783042693,1.6566377408636617,0.6036322699485682,4552667.59542561,4555875.82594803,1524952.6483193648,58.0,52.29029710292118,43187.127147766325,1194860.70793277,1194310.5719608327,17.096219931271477,317000000,5815.17305596433,2258.742801327165,752.9142671090551,8826.83012440055,14488.940980192538,5627.827550944135,1875.9425169813783,21992.71104811805,14.671861081672528,5.698877794584296,1.8996259315280986,22.270364807784922,3032.8372319694286,2062673.3442814606,0.0014681842263488964,7556.542038154109,7.651941932345588,26380183.072521023,43417.529894148516,5.794445238880843,0.009536723027565905
360,2017-02-02 00:00:00+00:00,104029.0,360.0,0.21715956438788572,722.0,1589317.0,1589317.0,5405.84013605,5405.84013605,11779145.72832725,11689.088710869915,4284034.703525772,6673.327953701152,2.74954489,0.0025631994313267178,2.58294725783769,0.001463336521697978,0.9394090153195508,1007.7043659848,7683.256719989702,19845.446876160408,4628.0,2671.0,2645.0,50277.60977237,129864.41429217653,30948.21326988,79937.60260041256,3.02070935,19.00854812,10.09064157,26.063594973054503,1.6261479186528236,0.6149502074992331,4560350.8521456,4563559.19519726,1530311.7411433477,2921.0,93.78714597054237,43447.51864406779,1260534.06487568,1260546.2562066054,17.579661016949153,319000000,4620.044673563822,2304.9770159969107,768.3256719989703,7693.347361559702,11933.3317206693,5953.634062848122,1984.5446876160408,19871.51047113346,11.84209587998282,5.908115776624436,1.969371925541479,19.719583582148733,273952.25337995426,-223674.64360758426,5.448792307754144,707604.2216462089,702.1942600741717,27087787.29416723,44119.72415422269,5.939847211848337,0.009674633725487327
361,2017-02-03 00:00:00+00:00,104350.0,361.0,0.2175589188205724,724.0,5667276.0,5667276.0,17655.06542056,17655.06542056,11798893.891660146,11621.067852916602,4438621.40295433,6825.584812667185,2.6582339,0.0025436060561075517,2.58252841632492,0.0014939762064652817,0.971520382138522,1015.30203945061,8386.443086420186,21658.227582571795,14517.0,8273.0,17704.0,391406.09109801,1010817.3525832711,150577.48261424,388870.6277099464,22.198510475,22.10834224,1155.87412111,2985.0777634611673,1.4925384160009527,0.6699995050575379,4568737.29523202,4571966.20587166,1516872.1624071288,43.0,53.53689167913043,43187.67391304348,1340490.27315648,1340062.2326490292,22.816770186335404,321000000,6187.739972962112,2515.9329259260558,838.6443086420186,9542.317207530186,15980.014313004245,6497.468274771539,2165.8227582571794,24643.305346032965,15.739172868845205,6.399542227145908,2.133180742381969,24.271895838373084,2302.086342202608,389104.0047558074,0.0058815802680652575,5945.203395571729,5.855600761709036,27093732.497562803,44125.5797549844,5.930245218047029,0.009658156489110085
362,2017-02-04 00:00:00+00:00,104677.0,362.0,0.21796627474639574,726.0,1717269.0,1717269.0,5251.58715596,5251.58715596,15061383.186747082,14569.150269146261,4760727.830839762,7137.164226877305,3.16367239,0.0031829192898889433,3.29045731507274,0.0015592548139847196,1.0400752388957946,1033.78597299825,8554.474442290142,28148.133005236396,6172.0,3183.0,3523.0,107210.98893423,352773.1827948197,68988.84853258,227004.86131247313,3.12049514,30.43173118,26.95034068,88.67894563420845,1.465960940203676,0.6821464150750587,4577291.76967431,4580520.91082608,1521130.489749364,2868.0,81.9144896071644,43671.439024390245,1565394.57372259,1564189.3301024586,25.03048780487805,323000000,5159.635006054085,2566.3423326870425,855.4474442290143,8581.424782970142,16977.558748776046,8444.439901570919,2814.81330052364,28236.8119508706,16.422701789555802,8.168460515168176,2.722820171722726,27.313982476446704,234930.7561933475,-127719.7672591175,2.1912936213793244,773029.6252519707,747.7656356760021,27866762.122814775,44873.345390660405,6.088045841307072,0.009803470621636447
363,2017-02-05 00:00:00+00:00,104933.0,363.0,0.21828368644609428,728.0,4467405.0,4467405.0,17450.80078125,17450.80078125,13753321.59329122,13555.841774696124,4963495.922354333,7337.0208321987,2.77089411,0.0029572355382817017,3.00031617815262,0.001600586603968204,1.0827971275897827,1014.56787574518,6665.645693669096,19999.04461254873,13966.0,7323.0,11890.0,328157.88715812,984577.4178288893,161110.11408615,483381.2817566902,32.27688304,27.59948588,1134.40713867,3403.5800907634234,1.8841066592081885,0.5307555148816566,4583957.41536798,4587201.00201636,1496771.5544350808,160.0,56.2011043335798,43054.77821011673,1964367.95536027,1961825.7898678882,25.124513618677042,325000000,5133.794554871457,1999.6937081007286,666.5645693669096,7800.052832339095,15403.006858292661,5999.713383764619,1999.9044612548732,23402.624703312154,15.181839703902963,5.91356529927379,1.9711884330912637,23.066593436268015,8992.176693372769,319165.7104647472,0.027401982537265567,26979.37320993325,26.59198448415039,27893741.49602471,44899.93737514455,6.085078670781134,0.00979501625050332
364,2017-02-06 00:00:00+00:00,105168.0,364.0,0.21857569286569142,730.0,1452400.0,1452400.0,6180.42553191,6180.42553191,11866792.329293156,11596.393638856296,5002251.590058903,7374.893406856428,2.37229018,0.0025263981262419505,2.5853073670053,0.0016066992432790322,1.089793899524959,1023.3174811806,6132.134811540134,15853.453303744367,3812.0,2169.0,2248.0,40786.23914533,105444.9645348616,28991.89890913,74952.96983324671,2.48411278,18.14334482,15.28347811,39.51248855124724,2.0507683205276033,0.4876221219092798,4590089.55017952,4593333.19929199,1522760.3324703563,2870.0,105.53447325271205,43804.529661016946,1822477.99785822,1824703.492607951,19.343220338983052,327000000,3694.5643650340803,1839.6404434620401,613.2134811540135,6147.418289650134,9551.584470797867,4756.03599112331,1585.3453303744368,15892.965792295614,9.333940489102382,4.647664169321409,1.5492213897738034,15.530826048197595,302883.9382352836,-262097.6990899536,7.426130591644991,783048.076867257,765.2054140264031,28676789.572891966,45665.14278917095,6.2475446849986636,0.009948638755290728
365,2017-02-07 00:00:00+00:00,105469.0,365.0,0.21895116212097573,732.0,4537736.0,4537736.0,15075.53488372,15075.53488372,11880523.23870265,11275.861277596363,5107596.145962458,7474.876427372635,2.32604985,0.0024523540771478575,2.58386023788446,0.001625689003399238,1.110836141436263,1053.62445902981,7884.8543609706685,20373.361664821994,15844.0,8070.0,13398.0,403199.89493243,1041812.1764350978,128050.22782467,330863.8921282111,22.161227335,30.09403605,391.37454486,1011.2571245838818,1.597643985890339,0.6259216751864262,4597974.40454049,4601219.71073675,1508446.3020037378,17.0,62.36992682791429,43461.698675496686,1437904.6986404,1439582.8686299871,22.06291390728477,329000000,5122.287161442401,2365.4563082912005,788.4854360970669,8276.228905830669,13235.274123477078,6112.008499446598,2037.3361664821996,21384.61878940588,12.561661804685398,5.800936421953045,1.9336454739843485,20.296243700622792,1060.288756074543,402139.60617635545,0.0026296851001219403,2739.637957496987,2.6002034539134358,28679529.210849464,45667.742992624866,6.237426894444756,0.009932143803916799
366,2017-02-08 00:00:00+00:00,105795.0,366.0,0.2193570644411424,734.0,1337587.0,1337587.0,4103.02760736,4103.02760736,11802880.125213876,11215.548270916455,5205761.263060597,7568.156677417908,2.26727265,0.0024347231694915386,2.56222388896564,0.0016429305075199689,1.1300907682669619,1052.36764535359,8523.948723499663,21840.26504766901,4758.0,2903.0,3401.0,40429.61459706,103589.72434226108,26445.69162101,67759.78283157028,1.095284,11.88756677,6.8095228,17.447521990616195,1.4805982348071163,0.675402669334044,4606498.35326399,4609743.67567835,1527401.5511911197,2999.0,114.77578982357757,43787.33944954129,1472986.91974312,1471655.088556612,22.418960244648318,331000000,5121.178756899798,2557.184617049899,852.3948723499664,8530.758246299663,13121.606550592023,6552.079514300703,2184.0265047669013,21857.712569659627,12.468652574531813,6.226036635798736,2.0753455452662455,20.770034755596797,344212.59368090914,-303782.9790838491,8.513872741837613,881949.7304120488,838.0623770656863,29561478.94126151,46505.805369690555,6.417342778450223,0.010095695646290268
367,2017-02-09 00:00:00+00:00,106059.0,367.0,0.2196811804345424,736.0,5233450.0,5233450.0,19823.67424242,19823.67424242,12587300.510111801,12808.217419696426,5404137.800231056,7770.014877037802,2.32919681,0.00277636488486265,2.72847797522135,0.0016842622007879244,1.1714244012166375,982.751939450614,6806.435861400329,18571.210337587556,13729.0,7287.0,12198.0,304584.97586378,831053.3982276502,118059.47936203,322122.6892053984,25.176982695,24.97007508,596.16681438,1626.6280225937048,1.8569470807417447,0.5385183080179953,4613304.78912539,4616560.74034718,1519698.3138697098,-6.0,62.471418266000065,43429.35849056604,1642339.54020373,1642438.1171419632,22.143396226415096,333000000,4680.028331220197,2041.9307584200985,680.6435861400329,7402.602675780328,12769.354225146239,5571.363101276266,1857.1210337587556,20197.83836018126,12.993466318962103,5.66914485499852,1.8897149516661735,20.552326125626795,-374.8285095960004,304959.804373376,-0.0012306204813057999,-1022.7113329177316,-1.0406607118877385,29560456.229928594,46504.76470897867,6.407652990890461,0.010080574953252815
368,2017-02-10 00:00:00+00:00,106359.0,368.0,0.2200529633996743,738.0,1244775.0,1244775.0,4149.25,4149.25,12017761.798413927,12058.154770468016,5506679.079481025,7872.900808403248,2.18239734,0.0026093620251315033,2.60062106191064,0.001703680935277728,1.1916350012172041,996.6501531268269,7807.442267769948,20304.198801213897,4345.0,2645.0,3155.0,62566.55422699,162711.89869388437,46856.16789093,121855.1370975736,1.07386472,19.83092052,6.20187182,16.128718478362075,1.621604236272878,0.6166732779993327,4621112.23139316,4624368.22863108,1533908.1512066913,2851.0,106.97888940737569,43841.558139534885,1611934.98029912,1611911.5644984343,23.13621262458472,335000000,4690.667232481968,2342.2326803309843,780.7442267769948,7813.644139589947,12198.6479992067,6091.259640364169,2030.4198801213897,20320.32751969226,12.239648948967133,6.111733010077646,2.037244336692549,20.38862629573733,304996.8137004281,-242430.2594734381,4.874758047149388,793181.1375249691,795.8471034560049,30353637.367453564,47300.611812434676,6.5684700668485245,0.010235763479428547
369,2017-02-11 00:00:00+00:00,106652.0,369.0,0.22041721113782048,740.0,4840976.0,4840976.0,16522.10238908,16522.10238908,11629814.60848516,11499.009668419832,5576938.498059337,7942.3699926273985,2.0853403,0.002484251960841625,2.51251112734511,0.0017158736966803216,1.2048446604359548,1011.37532220923,7649.202501069754,19218.706399253802,13968.0,8075.0,15742.0,327028.66354994,821663.1561300245,138389.55836217,347705.30529332766,28.6767692,20.77427668,1339.09273581,3364.4853992696308,1.657890240620398,0.6031762389926312,4628761.43389423,4632028.20701494,1517725.6397816902,-9.0,54.886721962448654,43380.57142857143,1658485.08848924,1658528.0560993864,23.972789115646258,337000000,5928.614236451852,2294.760750320926,764.9202501069755,8988.295236879754,14895.70923882191,5765.61191977614,1921.8706399253804,22583.191798523432,14.728171541979085,5.700763893647159,1.9002546312157198,22.329190066841967,-493.98049766203786,327522.644047602,-0.001510511318181756,-1241.1314970673452,-1.2271720199344391,30352396.235956497,47299.38464041474,6.557347288132039,0.010218583376119523
370,2017-02-12 00:00:00+00:00,106952.0,370.0,0.22079100304113855,742.0,1713803.0,1713803.0,5712.67666667,5712.67666667,11207849.576591242,11137.72130561028,5649086.090730641,8014.066152943647,1.98401111,0.0024021254213910026,2.41725031973055,0.0017284318314732964,1.218365313139504,1006.29646487434,7849.6299696797505,18974.520553974886,5341.0,3107.0,3987.0,52909.13490993,127894.6232776951,23880.85367315,57726.001176860314,1.2729612,13.27041257,7.94604011,19.207567996489274,1.6182984496916755,0.6179329901666308,4636611.06386391,4639877.84098467,1523982.1747791762,2909.0,91.23494380750806,43899.43189368771,1715859.51521959,1715351.7414271266,26.345514950166113,339000000,4717.724021917849,2354.888990903925,784.9629969679751,7857.57600978975,11403.919900381417,5692.356166192465,1897.4520553974887,18993.728121971373,11.332564804155869,5.656738709604124,1.8855795698680413,18.874883083628035,265402.4515360409,-212493.31662611093,5.016193366000965,641544.1608327668,637.5299757342175,30993940.396789264,47936.914616148955,6.684610800837914,0.01033878277817006
371,2017-02-13 00:00:00+00:00,107250.0,371.0,0.22116136204584286,744.0,4592804.0,4592804.0,15412.09395973,15412.09395973,12380658.596301487,12381.238224222214,5790744.8176411055,8155.73151192079,2.13800797,0.00266584889479836,2.66572409302782,0.0017560398599544772,1.2468260760839724,999.953184979545,7777.539098789915,20732.773360110157,14192.0,7698.0,14483.0,352762.20615669,940366.7120615353,157171.95729001,418977.07329631917,34.32989173,24.35698448,1326.01036787,3534.7777852357417,1.636038363196895,0.6112326107353335,4644388.6029627,4647664.25642575,1503637.6241562136,156.0,63.23597679257501,43350.36454849498,1903888.30823506,1902801.735949392,26.692307692307693,341000000,5992.533827143949,2333.2617296369745,777.7539098789916,9103.549466659915,15974.441801301835,6219.832008033047,2073.277336011016,24267.551145345897,15.975189680133482,6.220123203228039,2.073374401076013,24.268687284437537,9864.812379641702,342897.39377704833,0.027964482043351172,26296.86803360999,26.298099179661012,31020237.264822874,47963.21271532861,6.6790787586195455,0.010327131688492306
372,2017-02-14 00:00:00+00:00,107509.0,372.0,0.22148272118115142,746.0,1771331.0,1771331.0,6839.11583012,6839.11583012,11211325.593881184,11076.04867730333,5826292.264764713,8190.850040180269,1.92426419,0.002381363596142605,2.410448293576,0.0017610424687928908,1.2526597439237646,1012.2134635300998,6748.54184147995,16267.011165921582,4348.0,2605.0,3291.0,56911.36253593,137181.89670981758,44787.22728,107957.29557107648,1.086241,17.29303024,9.33604663,22.504057668029464,1.8882362726552637,0.5295947411251593,4651137.14480418,4654412.83435535,1532719.1118423694,2841.0,111.8555928547308,44124.75,1880109.48519748,1881304.05357847,25.676923076923078,343000000,4058.4611515179695,2024.5625524439847,674.854184147995,6757.87788810995,9782.710757220977,4880.103349776474,1626.7011165921583,16289.515223589611,9.664671642583889,4.821219560503659,1.6070731868345534,16.092964389922102,317781.7393002902,-260870.37676436018,5.583801285721533,765996.4512259978,756.7538654885908,31786233.71604887,48719.96658081721,6.83407793114798,0.01047485057180966
373,2017-02-15 00:00:00+00:00,107787.0,373.0,0.22182758266802952,748.0,4464697.0,4464697.0,16060.06115108,16060.06115108,11422605.522455059,11265.965337297122,5960631.235997963,8323.346797630811,1.91634159,0.002418430266510811,2.45205573520311,0.0017867473590936456,1.2795504474812882,1013.9038405026299,7242.0912244403735,17758.011321753133,12576.0,6645.0,12148.0,928014.16791025,2275542.4627740704,168947.86092764,414269.57133791706,17.21373383,76.39234178,211.88264492,519.5480546660901,1.7622924709044658,0.5674427012031479,4658379.23602862,4661656.62409245,1515438.3598346817,170.0,84.08157301333323,43592.290322580644,1718204.21867478,1718945.852848766,22.39068100358423,346000000,4557.137379584224,2172.627367332112,724.2091224440373,7453.973869360373,11174.354847717968,5327.40339652594,1775.8011321753131,18277.55937641922,11.021118967434253,5.254347783005681,1.7514492610018937,18.026916011441827,14293.867412266649,913720.3004979833,0.015402639212345555,35049.359566481275,34.56872157531823,31821283.07561535,48754.53530239253,6.830977355708755,0.010465986737472439
374,2017-02-16 00:00:00+00:00,108101.0,374.0,0.22221893419826283,750.0,1413702.0,1413702.0,4502.23566879,4502.23566879,10440975.112627909,10070.318269999558,5991274.035164343,8352.901770893404,1.74269697,0.002157957272939809,2.23738491443726,0.0017899340063908453,1.2838634322884117,1036.80686475745,8218.382134899497,18387.684209704817,4647.0,2837.0,3084.0,77945.07417245,174393.13310813293,50508.764043,113007.54671667931,1.502193,25.27401886,6.81265442,15.242530226582321,1.5556831921431464,0.6428043994114098,4666597.61816352,4669875.03281242,1576877.3356357922,2951.0,171.48686949158622,44195.46666666667,1575165.25789175,1575631.9547645114,23.631746031746033,348000000,4937.841935359698,2465.514640469849,821.8382134899498,8225.194789319497,11047.853056049473,5516.305262911445,1838.768420970482,18402.9267399314,10.655651917036643,5.320475249941489,1.7734917499804967,17.74961891695863,506057.75186967093,-428112.67769722093,6.492491760929507,1132245.979867236,1092.0510061747257,32953529.055482585,49846.58630856725,7.061574995714121,0.010681569397488303
375,2017-02-17 00:00:00+00:00,108393.0,375.0,0.2225806574128562,752.0,2639204.0,2639204.0,9038.36986301,9038.36986301,9877130.395978311,9329.754445857601,6002628.8946446525,8363.62736086452,1.64546744,0.0019960136087083602,2.1131195681268,0.0017893197647729355,1.2842062490783392,1058.66992033898,7596.187506460585,16051.652463062184,9082.0,5063.0,6556.0,208613.57239338,440825.4220012881,83088.9473785,175576.88060056634,8.831211195,31.82025204,77.27964118,163.30112199527568,1.6858470667820586,0.5931736156286097,4674193.80566998,4677471.79266757,1574799.5408895907,31.0,90.21361027238936,43685.30034129693,1676397.94286008,1675734.1577058611,26.33788395904437,350000000,4634.992145056351,2278.8562519381753,759.6187506460585,7673.467147640585,9794.292599832586,4815.495738918656,1605.1652463062185,16214.953585057461,9.25150739778883,4.548628091158726,1.5162093637195753,15.31634485266713,2796.62191844407,205816.95047493593,0.013405752494236162,5909.596500516476,5.582095407626446,32959438.6519831,49852.16840397488,7.051363298629597,0.010665404661548746
376,2017-02-18 00:00:00+00:00,108680.0,376.0,0.22293914063873715,754.0,2620242.0,2620242.0,9129.7630662,9129.7630662,8734692.416198805,8235.079957108243,5992522.78048563,8354.099302612478,1.45759853,0.0017589852706019803,1.86570080477126,0.0017844074008968942,1.279982630347459,1060.66880488019,7528.147743499838,14045.271303484593,8630.0,4553.0,6194.0,162600.22682582,303363.3740449218,58157.04773105,108503.65075494057,5.66808169,26.25124747,32.63518955,60.88749940729762,1.7038235600356255,0.586915231985107,4681721.95341348,4685000.06578352,1612990.8167013,1863.0,87.66047716472272,43719.868055555555,1890094.01464166,1888471.16367166,25.82638888888889,352000000,4549.523835649903,2258.4443230499514,752.8147743499838,7560.782933049838,8488.050281498054,4213.581391045378,1404.5271303484594,14106.15880289189,8.002545415160805,3.972570298719525,1.324190099573175,13.299305813453504,163311.46895787842,-711.2421320584253,1.004374176752043,304690.3390630904,287.2624684172807,33264128.99104619,50139.430872392164,7.105105626102604,0.010709613123401128
377,2017-02-19 00:00:00+00:00,108944.0,377.0,0.22326726967431285,756.0,1594773.0,1594773.0,6040.80681818,6040.80681818,9508097.737753905,8980.184987835908,6023115.917180897,8382.993833827777,1.57860115,0.0019153181618936316,2.02791282215762,0.0017879476160815647,1.284626466269181,1058.78640035067,6890.709747090004,13973.758649890311,5719.0,3281.0,4625.0,85845.4338305,174087.0559885545,36739.54173789,74504.58777046218,1.20559175,18.56117488,15.45889271,31.34928674296796,1.8641786720257878,0.5364292677553854,4688612.66316057,4691890.88540253,1610277.4278645762,1340.0,74.07828527932035,43145.69433962264,1947491.36557674,1947545.5957216634,25.030188679245285,354000000,4149.884740964003,2067.2129241270013,689.0709747090004,6906.168639800005,8415.604476677156,4192.1275949670935,1397.375864989031,14005.10793663328,7.948349614133604,3.9593704580816875,1.3197901526938958,13.227510224909187,99264.90227428927,-13419.468443789272,1.1563212840217656,201300.5681122543,190.1238701645427,33465429.559158444,50329.554742556706,7.137597401061398,0.010734423668222106
