,date,blk,age_days,age_sply,window,CapMrktCurUSD,CapRealUSD,CapMVRVCur,PriceBTC,PriceUSD,PriceRealUSD,DailyIssuedNtv,DailyIssuedUSD,AdrActCnt,TxCnt,TxTfrCnt,TxTfrValNtv,TxTfrValUSD,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMedNtv,TxTfrValMeanNtv,FeeTotNtv,FeeTotUSD,S2F,inf_pct_ann,SplyCur,dcr_sply,dcr_tic_sply_avg,tic_day,tic_price_avg,tic_pool_avg,DiffMean,pow_diff_avg,pow_hashrate_THs_avg,pow_work_TH
720,2018-01-28 00:00:00+00:00,208019.0,720.0,0.33640345584729,1444.0,655841341.3895035,445879742.55357134,1.47089289,0.007992156623027437,92.8365613471697,63.11578648783448,6083.262953309342,564749.2143558675,13900.0,4756.0,10148.0,208677.84328652,19372933.400064077,42253.10832099,3922633.2827501944,0.33786145,20.56344534,14.35214566,1332.4038510281055,3.1816345152376155,0.31430385709318864,7064472.57279309,7068028.5475153,3317142.394279322,1320.0,77.9336172154545,41052.174545454545,59840273.7899529,59794083.57877253,791.5345454545454,7188000000
721,2018-01-29 00:00:00+00:00,208289.0,721.0,0.33668863455807574,1446.0,689285848.7796683,448569588.5882408,1.53663081,0.008757029014611374,97.4881011331346,63.442761076497085,5988.752926500514,583832.150960038,13267.0,4585.0,9385.0,178359.64830355,17387943.4318868,37858.38220971,3690741.7935970724,0.376071045,19.00475741,11.36038339,1107.5022048355024,3.234584421417946,0.30915872635088915,7070461.32571959,7074017.50603714,3311199.2908066916,1431.0,78.64486869162337,41026.450184501846,58089754.3650599,58133804.82289624,770.8339483394834,7256000000
722,2018-01-30 00:00:00+00:00,208603.0,722.0,0.3370172240622524,1448.0,630721235.3735449,448423515.70914876,1.40653024,0.008948010569257741,89.1181292741571,63.36026536172043,6900.379587709904,614948.9201382861,14941.0,5590.0,11407.0,318665.41273993,28398865.44775971,70560.95275641,6288260.109453438,0.89136622,27.93595273,24.01261349,2139.959193212189,2.809994989822035,0.35587252063511077,7077361.7053073,7080918.51150555,3314600.1505536134,1695.0,79.4406399751425,41110.730158730155,53043914.9132725,53048599.42948588,906.1111111111111,7327000000
723,2018-01-31 00:00:00+00:00,208911.0,723.0,0.33734182027472476,1450.0,685148899.8385801,451364082.03541166,1.51795175,0.009623327911747536,96.7153674008794,63.714388267864514,6816.5204619197175,659262.2808701777,16037.0,6118.0,13238.0,313763.30577405,30345733.39485171,68849.406954,6658795.688888771,0.42314084,23.7017152,18.27124229,1767.109910947835,2.8473042186680178,0.351209397802882,7084178.22576922,7087735.19833787,3310465.689984609,1411.0,80.09438770077685,41083.294498381874,62642224.2880864,62571749.51886488,920.8867313915857,7410000000
724,2018-02-01 00:00:00+00:00,209198.0,724.0,0.33764409241617954,1452.0,588551072.7287785,449938885.0920123,1.30806892,0.009182136760374054,83.0052774149182,63.45634849268588,6347.7149705505,526893.8420813736,17344.0,5306.0,13977.0,225169.19794586,18690231.74079074,41948.94322058,3481983.669286895,0.11073434,16.10998054,23.01250784,1910.15959727218,3.0603293559816978,0.32676221532999616,7090525.94073977,7094083.00593164,3314098.0769311087,1651.0,81.09112179208336,41136.024305555555,69894604.5245869,69865579.42960745,1025.138888888889,7496000000
725,2018-02-02 00:00:00+00:00,209494.0,725.0,0.3379550518166462,1454.0,566070095.9262182,448509576.62740487,1.26211373,0.009078141578024541,79.7612543701639,63.19656644341748,6530.147409799509,520852.74862768553,14423.0,5650.0,10918.0,293160.01777304,23382810.748757213,42837.66812485,3416786.143930823,0.81924923,26.85107325,27.63579505,2204.2656787047663,2.9775727962010183,0.3358440140492502,7097056.08814957,7100613.19622432,3312890.582302988,1523.0,82.48940702781192,41114.80471380471,72168304.5248515,72178515.46179679,1070.7845117845118,7588000000
726,2018-02-03 00:00:00+00:00,209795.0,726.0,0.3382708833553833,1456.0,620974907.3300683,449842920.5579872,1.3804261,0.009572369739918169,87.4158407873316,63.32525945674582,6632.462313479744,579782.2696231223,13398.0,5224.0,10651.0,265404.55219793,23200562.079167288,45830.21360876,4006286.6560727623,0.51043355,24.91827549,16.04034487,1402.1802333298112,2.9343793439538817,0.3407875679265675,7103688.55046305,7107245.69876273,3333295.9132364173,1592.0,84.38072084215266,41341.13907284768,76801340.0491053,76752792.12311552,1157.4668874172185,7687000000
727,2018-02-04 00:00:00+00:00,210092.0,727.0,0.3385831147168238,1458.0,524877393.86313546,446831881.3148208,1.17466415,0.008947291636762132,73.819870295169,62.843383822713186,6556.8585902499035,484026.4506760125,12917.0,4913.0,10030.0,269277.98464739,19878065.90001484,46847.89625926,3458305.6254601064,0.49606672,26.84725669,14.94733505,1103.4103346494335,2.970953870704531,0.33659223384806725,7110245.4090533,7113802.57920647,3334924.581516731,1362.0,85.33843710127574,41308.355704697984,83518625.294689,83483955.34705715,1233.0805369127518,7794000000
728,2018-02-05 00:00:00+00:00,210350.0,728.0,0.3388542519238767,1460.0,415603978.73699915,441721263.3581918,0.94087383,0.008526796413208653,58.4046549269471,62.074906113100674,5693.881348110735,332549.1753313879,12064.0,4498.0,9357.0,212269.55206397,12397529.9397938,46827.55499625,2734947.190628619,0.49539227,22.68564199,13.3214298,778.0335106025499,3.4239779319884027,0.29205795710817306,7115939.29040141,7119496.47809927,3325379.9206088176,1188.0,85.74321674857192,41121.0,87448331.9977798,87454610.63274401,1099.5289575289576,7891000000
729,2018-02-06 00:00:00+00:00,210654.0,729.0,0.33917410946874904,1462.0,517427573.97301316,441218079.3978543,1.17272523,0.009387343603740503,72.6453098764587,61.94572093412401,6717.00844231993,487959.1597351204,12929.0,5063.0,10091.0,238609.37847051,17333852.238419414,53471.70977525,3884468.926247102,0.54476064,23.64576142,17.84355304,1296.2504398878266,2.9051812296676807,0.34421260532321024,7122656.29884373,7126213.49944937,3326450.084086756,1497.0,86.14609014747582,41050.40655737705,77583682.6617682,77636767.61473387,1160.311475409836,7992000000
730,2018-02-07 00:00:00+00:00,210967.0,730.0,0.33950180228837284,1465.0,495986632.4694042,438936394.9872183,1.12997381,0.009124136856224431,69.5678518074851,61.56589730523878,6881.549212099984,478734.59579328756,13913.0,5092.0,9920.0,235223.12686458,16363967.63140837,54530.25789347,3793552.9001568654,0.49612257,23.71200876,24.71877276,1719.6319202305795,2.838456836330855,0.3523041066541828,7129537.84805583,7133095.11006434,3329536.2670808216,1411.0,85.96262647054108,40995.171974522294,80319435.7173169,80251096.6608526,1308.6592356687897,8100000000
731,2018-02-08 00:00:00+00:00,211245.0,731.0,0.3397939061463162,1466.0,519808707.13695943,438157135.3578921,1.18635226,0.008863634459964931,72.8464964503861,61.40376597645218,6134.181016810238,446853.5956670928,12482.0,4777.0,9172.0,238664.52742264,17385874.64972642,52864.1203611,3850965.9562376547,0.6160911,26.02099078,10.1100256,736.4799439837126,3.187024694485912,0.31377227849227773,7135672.02907264,7139229.39644963,3321981.085567836,1134.0,84.59748048688186,40821.34050179212,93013739.8778166,93009677.81665514,1259.0394265232974,8211000000
732,2018-02-09 00:00:00+00:00,211516.0,732.0,0.34007837772099286,1468.0,577891178.4651693,439120957.82728475,1.31601821,0.009343446805961424,80.9184862924078,61.48736047680951,5973.903068209998,483399.1935371237,12114.0,4618.0,9348.0,245952.39021893,19902095.11651542,46115.80195313,3731620.888207743,0.6962396,26.31069643,13.63575282,1103.384477651831,3.2752712950538045,0.3053182194434286,7141645.93214085,7145203.54192856,3315243.3660378894,1383.0,83.69250312705911,40678.00367647059,91368365.4213683,91390266.90661584,1222.1948529411766,8317000000
733,2018-02-10 00:00:00+00:00,211836.0,733.0,0.3404134796336724,1471.0,541849343.5175256,437734293.5957487,1.23784988,0.008885637039742846,75.7970857061163,61.2328577401148,7037.140166269615,533394.7163086915,12945.0,5324.0,10626.0,247765.20636529,18779880.581863478,31342.34002245,2375658.032911882,0.50047692,23.31688372,13.10703895,993.4753546465546,2.7831523334849613,0.35930480267597736,7148683.07230712,7152240.84509138,3320375.378866752,1752.0,82.97345354897197,40689.95327102804,85834631.9134358,85825433.39201856,1364.0155763239875,8435000000
734,2018-02-11 00:00:00+00:00,212119.0,734.0,0.34071151923059145,1473.0,497686373.01807034,435654354.38793355,1.14238815,0.008590927661601399,69.5584086784545,60.8885942391753,6258.83153530024,435354.3617820129,11961.0,4525.0,9098.0,171176.23162934,11906746.27571142,35598.88194939,2476201.5791317266,0.513476495,18.81471001,14.34360533,997.7183614665983,3.131987248404512,0.3192861019818702,7154941.90384242,7158499.68551495,3333788.5462880204,1329.0,82.24625960183049,40820.883802816905,95285399.7566393,95279729.72286929,1344.975352112676,8551000000
735,2018-02-12 00:00:00+00:00,212387.0,735.0,0.34099409504204903,1474.0,558342985.1168864,436011498.7335226,1.2805694,0.008753279231443603,77.971324379572,60.8880113248989,5934.092040609568,462689.01539660495,12893.0,4874.0,9646.0,184714.36268839,14402423.490742369,30003.81091484,2339436.8734643324,0.638170995,19.14932228,12.69893858,990.1530592974415,3.3061230278574687,0.3024690828423434,7160875.99588303,7164433.79576729,3324826.275266704,1200.0,81.22006955226777,40691.3531598513,95061274.4241074,95097810.07140313,1250.3420074349442,8661000000
736,2018-02-13 00:00:00+00:00,212690.0,736.0,0.3413122551718352,1477.0,524612736.29121345,434606159.9955482,1.20709917,0.008586692225014611,73.1926805805232,60.635184101257,6681.362725510262,489026.8478108865,13667.0,5183.0,10328.0,206783.30679083,15135024.523325553,28333.68248847,2073818.1720485485,0.495136965,20.02162149,10.78209391,789.1703555438345,2.9390925556646637,0.3402410713717228,7167557.35860854,7171115.23024931,3330192.595394204,1732.0,80.83187998809274,40761.39473684211,89474870.9752216,89476769.44903436,1408.3717105263158,8777000000
737,2018-02-14 00:00:00+00:00,212997.0,737.0,0.34163655819831,1479.0,581366665.0241306,435708943.1017884,1.33430051,0.00855934056691993,81.0338537886837,60.73133688920183,6810.36355596967,551870.0046422263,13624.0,5212.0,10435.0,180623.90889145,14636651.423850285,25016.3100844,2027168.0137116432,0.43814453,17.30943066,11.54783192,935.7653233815746,2.886160454870794,0.34648108296001423,7174367.72216451,7177925.66712812,3333464.0572958034,1514.0,80.35442640269514,40816.10064935065,97505933.9381386,97446250.71778291,1506.7142857142858,8906000000
738,2018-02-15 00:00:00+00:00,213276.0,738.0,0.34192908593680715,1481.0,629285564.4660735,437889303.8437374,1.43708823,0.008671248513734619,87.6379942296787,60.98302972523442,6143.0825084401295,538367.4294271162,13099.0,4956.0,10104.0,188146.82379969,16488810.258489607,31627.45244198,2771766.494609681,0.47713234,18.62102373,17.45538126,1529.7546021407218,3.202404056032296,0.31226540514658746,7180510.80467295,7184068.85023043,3334692.0072123115,1411.0,79.87807752071437,40851.96071428571,110760809.052755,110745808.94534442,1463.7571428571428,9038000000
739,2018-02-16 00:00:00+00:00,213556.0,739.0,0.3422241588355438,1483.0,649209042.3043097,439803828.5376681,1.47613322,0.008865628908240773,90.3346987699408,61.19684690126997,6196.530873470008,559761.7498735513,11833.0,4544.0,9304.0,158670.84574665,14333483.05409537,26788.76677177,2419955.1767460424,0.32889384,17.05404619,12.34455887,1115.1420069692508,3.1775213487248095,0.3147107100952496,7186707.33554642,7190265.41363486,3329159.869350546,1597.0,80.2164746569036,40810.23131672598,104116186.299301,104159966.47795425,1501.8718861209964,9164000000
740,2018-02-17 00:00:00+00:00,213844.0,740.0,0.3425274877866162,1485.0,700157169.936388,443811055.30154973,1.57760191,0.008780549077732293,97.3376409334738,61.69974828247945,6369.907972520217,620031.8150084451,12690.0,5021.0,9988.0,212292.7110394,20664071.679946825,29841.59741067,2904710.6936410777,0.383668755,21.25477684,13.42434447,1306.6940217881247,3.0937748278568606,0.323229729260137,7193077.24351894,7196635.46302118,3336856.917406239,1328.0,79.947948801488,40931.30103806229,102041277.387139,102032433.04031347,1429.2214532871972,9290000000
741,2018-02-18 00:00:00+00:00,214132.0,741.0,0.3428291281550986,1487.0,616192963.7667756,443666074.6619211,1.38886653,0.008188729082407954,85.5893495457521,61.625323524796755,6334.447738129646,542161.261638077,12049.0,4632.0,9784.0,178320.84970873,15262365.53701602,31634.07683067,2707540.0594173926,0.2886097,18.22576142,12.63280768,1081.2337922677816,3.113833503393793,0.32114754976786386,7199411.69125707,7202969.92553942,3340910.8572000675,1673.0,80.86316809726611,41005.204152249134,104514221.53149,104502420.3999729,1490.4117647058824,9419000000
742,2018-02-19 00:00:00+00:00,214426.0,742.0,0.34313881698321524,1489.0,637476300.8413947,444943730.32211983,1.43271218,0.007941724665692595,88.4656961653673,61.74701209348202,6503.465390450321,575333.59325356,12278.0,4891.0,9932.0,169391.21443708,14985311.709473299,22381.85664973,1980026.5299918198,0.349651485,17.0550961,8.45870436,748.3051698644276,3.0356482460678706,0.32941893096320296,7205915.15664752,7209473.42568104,3349402.8525432614,1504.0,81.66221412518604,41125.78305084746,104295719.345009,104292894.10438438,1509.4677966101694,9551000000
743,2018-02-20 00:00:00+00:00,214692.0,743.0,0.3434186370410929,1490.0,571942215.2612432,443878540.5696236,1.28851062,0.007052019957919365,79.3065391515423,61.548999036790896,5876.221215429716,466022.7678846002,12274.0,4497.0,9490.0,160058.99438505,12693724.904754456,30572.7585236,2424619.670822532,0.339512445,16.86606896,16.98689175,1347.171595634386,3.362421498055428,0.29740471281733266,7211791.37786295,7215349.70727275,3351439.983246705,1372.0,82.49397858617932,41152.96629213483,103187464.860718,103206860.42277119,1360.940074906367,9669000000
744,2018-02-21 00:00:00+00:00,214988.0,744.0,0.34373065746990095,1492.0,542543384.0888723,442470725.1069675,1.22616786,0.007186415898889563,75.1617543587585,61.29809509571671,6552.429004970007,492492.05932476005,12149.0,4740.0,10061.0,192024.54587468,14432901.747884851,37587.5358843,2825145.139086777,0.34114633,19.08602981,10.88200568,817.9106378507747,3.01816080531015,0.33132760793944466,7218343.80686792,7221902.13935798,3349142.498808623,1332.0,82.84764219781187,41111.76094276094,95649253.8387389,95692471.90970382,1422.5387205387206,9790000000
745,2018-02-22 00:00:00+00:00,215300.0,745.0,0.3440568993218171,1495.0,522223226.8692076,440713419.15656227,1.18494968,0.007316958777907657,72.2780817855281,60.99675180046261,6851.07889023982,495182.8403478588,11632.0,4765.0,10251.0,179132.79596416,12947374.877167875,27207.07547626,1966475.2264181562,0.298125015,17.47466549,10.55594765,762.9636475704532,2.8893338988884834,0.3461005321623425,7225194.88575816,7228753.29412908,3343656.870085046,1473.0,82.89630999226803,41018.81469648562,100426430.740145,100356243.53458257,1512.85303514377,9925000000
746,2018-02-23 00:00:00+00:00,215578.0,746.0,0.3443471643440948,1497.0,552072105.1245594,440586938.7560889,1.25303784,0.00751495237931035,76.3448942962817,60.92784430770472,6095.565467830747,465365.30131760327,11442.0,4494.0,9511.0,180634.63354417,13790532.004177239,38890.50620969,2969091.58570767,0.291791405,18.99218101,11.40708866,870.8729779760137,3.25019143268157,0.3076741849556074,7231290.45122599,7234848.86657898,3338066.2192343925,1376.0,82.73286857813592,40922.114695340504,108085850.400195,108109206.11829092,1570.978494623656,10054000000
747,2018-02-24 00:00:00+00:00,215860.0,747.0,0.34464057509395574,1499.0,520764318.0135916,439064740.71273094,1.18607638,0.007428208276446518,71.9540955124903,60.66565084550606,6161.625747079961,443354.2075176109,11546.0,4565.0,9441.0,172439.56952703,12407733.255880628,29687.00855863,2136101.84930778,0.27640224,18.2649687,7.98377403,574.4652391047596,3.2180850706033897,0.3107438051078309,7237452.07697307,7241010.50375916,3336215.627416137,1353.0,82.35249058773853,40877.657243816255,109164359.212251,109149663.89062107,1421.0494699646642,10186000000
748,2018-02-25 00:00:00+00:00,216138.0,748.0,0.34493062891170667,1500.0,526847303.2139422,438112869.7269139,1.20253784,0.007573846343074221,72.7333693121622,60.48322722707176,6091.130172769539,443028.4203845012,11882.0,4743.0,9584.0,197832.96471663,14389058.084854603,33057.26591735,2404366.33041697,0.352073785,20.64200383,14.16276342,1030.1055023076415,3.2580692404034983,0.30693024801282437,7243543.20714584,7247101.6718937,3336171.3092015176,1425.0,82.23041766731211,40857.99283154122,106275288.489199,106288015.21295975,1492.9964157706092,10313000000
749,2018-02-26 00:00:00+00:00,216421.0,749.0,0.3452267666283543,1502.0,547996184.8947258,437968133.0416905,1.25122388,0.007329856516072485,75.5881610177996,60.41137999415113,6218.89204960037,470074.6135975066,11856.0,4646.0,9504.0,250307.99449756,18920320.992124062,95604.69288438,7226582.919801795,0.31950077,26.33712063,7.7487022,585.710149572578,3.1938746897657295,0.3130993220254831,7249762.09919544,7253320.56517353,3348436.839172857,1593.0,82.98584610602168,40997.24295774648,97207888.8134905,97276684.51272826,1369.2147887323943,10431000000
750,2018-02-27 00:00:00+00:00,216740.0,750.0,0.3455593966930676,1505.0,562989021.6141797,438105629.48413545,1.28505316,0.007281835405026306,77.5814557086373,60.37217633849516,6985.231358979829,541924.4172912779,12786.0,5078.0,9823.0,188948.40076995,14658891.985551726,27282.3561093,2116604.9021209283,0.36928345,19.23530498,12.4956147,969.4279784002472,2.846219189319617,0.35134328506830426,7256747.33055442,7260305.80932492,3358959.843747154,1617.0,83.54174838812501,41105.746875,95042936.2922446,95005896.68463123,1528.290625,10561000000
751,2018-02-28 00:00:00+00:00,217016.0,751.0,0.34584714510184666,1507.0,539317856.9813591,437393436.5701609,1.23302686,0.00720456862361194,74.2576686756664,60.223885549668985,6042.716584360227,448718.0460223763,11475.0,4481.0,8843.0,196216.20321547,14570557.8071716,47978.31126544,3562757.5415670364,0.36587233,22.18887292,4.47371006,332.20727938647565,3.2928989215162074,0.30368378253759226,7262790.04713878,7266348.52999056,3356870.331421413,1328.0,83.90884565628181,41048.59927797834,106607279.852404,106587275.91458753,1382.2057761732851,10688000000
752,2018-03-01 00:00:00+00:00,217291.0,752.0,0.34613363251307666,1508.0,577781301.2813089,439099732.8152613,1.31583159,0.00727668159672709,79.4877836613306,60.408781818250695,6016.235635830089,478217.2366764499,13363.0,4830.0,9659.0,280655.93934546,22308718.589959446,51485.21474364,4092445.611299605,0.32504471,29.05641778,40.56644,3224.536406630348,3.3101326089064704,0.30210270045052917,7268806.28277461,7272364.82476407,3353314.608964464,1287.0,83.91640945804319,40972.55072463768,102433285.734082,102474851.86476348,1416.2463768115942,10809000000
753,2018-03-02 00:00:00+00:00,217597.0,753.0,0.3464429689817767,1511.0,586735055.56742,439784064.92231655,1.33414351,0.007322234149912335,80.6475150381799,60.44890560540053,6496.0658426992595,523891.56773809536,11690.0,4712.0,9317.0,186818.62103219,15066457.549105575,36033.56926285,2906017.8190049925,0.29819713,20.05137072,5.49255653,442.9610353512282,3.068370254296704,0.3259059100184141,7275302.34861731,7278861.18991089,3366393.1370845954,1801.0,84.95497243322427,41092.89576547231,96987221.6124948,96976189.17075539,1509.641693811075,10936000000
754,2018-03-03 00:00:00+00:00,217878.0,754.0,0.34673533042624954,1513.0,585113703.254191,440311420.8177696,1.32886334,0.007033002963179423,80.3568452732133,60.47036074851796,6139.590333930217,493358.1105045464,11034.0,4332.0,8703.0,178431.82716866,14338218.72760875,38259.75744002,3074433.4087983584,0.35317036,20.50233565,9.18228884,737.8597635698333,3.2492650017507554,0.30776190906595313,7281441.93895124,7285000.8055143,3369095.879179464,1176.0,84.68016636787249,41074.54255319149,105450333.514114,105435890.24476205,1448.4290780141844,11063000000
755,2018-03-04 00:00:00+00:00,218154.0,755.0,0.3470224489171519,1514.0,588355071.076553,440728885.98466355,1.33495918,0.007043364030976041,80.7351461956609,60.47761427043574,6029.488308950327,486791.6201081329,10980.0,4250.0,8713.0,175269.52840276,14150410.999241369,33558.31761714,2709335.6789002204,0.26197475,20.11586462,9.06711183,732.0345991674565,3.3113382297368488,0.301992708271142,7287471.42726019,7291030.31323386,3356365.0790912947,1276.0,83.7598131354152,40872.56678700361,105096794.729672,105108982.30815232,1425.9025270758123,11188000000
756,2018-03-05 00:00:00+00:00,218435.0,756.0,0.3473160697412724,1516.0,601725608.7824299,441733188.2045981,1.36219244,0.007148642662185836,82.5000710147273,60.564182186266564,6166.03730652947,508698.5156681391,11914.0,4849.0,9610.0,210320.18779324,17351430.428773083,32480.00983688,2679603.118101641,0.30034038,21.88555544,10.55451653,870.7483632511131,3.2407472421408876,0.3085708095332312,7293637.46456672,7297196.35472943,3345423.8173497124,1334.0,83.08382388148901,40706.28014184397,99104289.5831026,99133713.87461917,1387.7624113475176,11308000000
757,2018-03-06 00:00:00+00:00,218738.0,757.0,0.34763087267722237,1519.0,524692158.54343444,439685356.8978293,1.19333553,0.006731568424313293,71.8731932253317,60.22882198657941,6610.861654950306,475143.73711217946,11560.0,4683.0,9343.0,197075.05538141,14164413.535321027,32424.79659941,2330473.6712814732,0.36863152,21.09333783,7.40102699,531.9354429181651,3.025427151517534,0.330531838949884,7300248.32622167,7303807.2320757,3361809.7002409645,1773.0,83.48058864934164,40882.06578947369,97168150.6887201,97182848.91551791,1451.5756578947369,11434000000
758,2018-03-07 00:00:00+00:00,219015.0,758.0,0.3479186207702081,1520.0,485971780.2353444,437154944.43902624,1.11166941,0.006716508589129162,66.5141557911171,59.832676015041955,6042.709952699952,401925.75119441847,11267.0,4275.0,8755.0,304661.71014847,20264316.452403497,44816.91713144,2980959.408158185,0.46807001,34.79859625,15.072824,1002.5561637480888,3.3126256054375554,0.3018753457555047,7306291.03617437,7309849.95274131,3367845.9913190547,1258.0,83.13634950316528,40934.24100719424,100084396.000099,100077892.06432293,1351.5035971223022,11553000000
759,2018-03-08 00:00:00+00:00,219311.0,759.0,0.3482265030818319,1522.0,429947149.3939793,433409520.29647726,0.99201132,0.0063013003816481585,58.794128532642,59.26759853972561,6465.528544100001,380135.1162532812,11144.0,4362.0,8745.0,238696.83969385,14033972.67329566,36779.38161136,2162411.6898093894,0.40783527,27.2952361,11.06883969,650.7827834410692,3.0987334377576747,0.32271249531022145,7312756.56471847,7316315.48768091,3362675.5787448436,1399.0,82.32234291727306,40852.666666666664,95434765.855602,95475343.63534546,1397.9292929292928,11675000000
760,2018-03-09 00:00:00+00:00,219582.0,760.0,0.34850942696817716,1524.0,450628079.32338655,431012633.67337245,1.04551014,0.006636262277615428,61.5721650758667,58.891982652674585,5941.401613250375,365824.9609130728,12130.0,4604.0,8652.0,199845.220447,12304902.902985655,39018.64383036,2402462.3789593736,0.51473788,23.09815308,12.6934322,781.5621027977218,3.3748311611018913,0.2963111196571675,7318697.96633172,7322256.90909342,3351648.771048342,1239.0,81.14167247874973,40709.154411764706,95996557.8157148,95988932.11161153,1385.9117647058824,11786000000
761,2018-03-10 00:00:00+00:00,219893.0,761.0,0.34883345311118097,1527.0,444279036.8561089,428331230.8220818,1.03723241,0.0069023900911747565,60.6482676002199,58.4712420650238,6804.549003079534,412684.1088375771,12235.0,5122.0,9486.0,196602.14063719,11923579.236140367,26843.05859492,1627985.000873091,0.50100598,20.72550502,13.36432423,810.5231121971427,2.9494783410250744,0.3390430050259178,7325502.5153348,7329061.57631529,3357391.7917383183,1791.0,81.46205924483957,40792.208333333336,95467126.7722365,95439002.49992016,1451.923076923077,11914000000
762,2018-03-11 00:00:00+00:00,220176.0,762.0,0.3491291689537562,1528.0,463934765.6479906,427119924.70128626,1.08619322,0.0066513461548801875,63.2778171005516,58.25650172497786,6210.032694079913,392957.31300443446,11168.0,4545.0,8446.0,183591.00570522,11617238.080321236,26911.48770852,1702900.197123471,0.498431045,21.73703596,8.43927412,534.0188442267786,3.2345858198748028,0.3091585926876739,7331712.54802888,7335271.6609644,3375157.4081504345,1598.0,82.01044976211263,41029.77464788732,104148468.704344,104127108.50473037,1465.8450704225352,12040000000
763,2018-03-12 00:00:00+00:00,220527.0,763.0,0.349494726210581,1531.0,438312817.21355903,424319463.04364,1.03297835,0.0065283481490356525,59.7206119280763,57.8140017603278,7676.702393320389,458457.36451882153,12687.0,5238.0,8934.0,188861.01962913,11278895.661612073,29628.21056613,1769414.8653431796,0.4987278,21.13958133,11.83835149,706.9935952024539,2.6193428798382965,0.3817751420393402,7339389.2504222,7342948.38262635,3377618.0325502274,1815.0,82.96118507951667,41065.318181818184,108064533.188107,108008521.55729383,2006.8125,12203000000
764,2018-03-13 00:00:00+00:00,220832.0,764.0,0.34981288481957623,1533.0,438372816.3079083,422029190.61513424,1.03872629,0.006514293239041498,59.6744628930092,57.44965093237056,6681.330788900144,398704.82623814157,11216.0,4723.0,7483.0,184778.7680622,11026573.738143707,30895.08653025,1843647.694725712,0.90733428,24.69314019,5.8555598,349.42738600289636,3.0123071894415925,0.33197145480550255,7346070.5812111,7349629.72901832,3379732.7862742026,1501.0,83.50452928692773,41081.42156862745,149127284.057943,148861867.34290734,2288.9346405228757,12399000000
765,2018-03-14 00:00:00+00:00,221083.0,765.0,0.35007409865105144,1535.0,383092253.5045286,417826429.3019666,0.91686937,0.0063378200327293965,52.1103627272472,56.83510065467456,5485.490460979752,285850.8976585093,11052.0,4052.0,6908.0,353772.53506291,18435215.12506602,87894.07328833,4580192.040630125,0.980341685,51.21200565,34.85596684,1816.3570752413004,3.6717317539246928,0.27235105040859964,7351556.07167208,7355117.50594935,3378186.9442675035,1198.0,83.90465355726204,41045.00793650794,177090958.194926,177137913.72496194,2127.063492063492,12590000000
766,2018-03-15 00:00:00+00:00,221384.0,766.0,0.35038703230705287,1537.0,399262085.90389293,415254595.5737181,0.96148746,0.006562349253068382,54.2613696515933,56.43481789395896,6571.606776029803,356584.38447906845,11155.0,4780.0,7510.0,282019.15736299,15302745.74650406,66097.05877966,3586516.9393262216,0.87321718,37.55248434,7.76886908,421.5494769247136,3.06762936380919,0.3259846224572132,7358127.67844811,7361689.11512241,3377570.596573143,1635.0,84.7530325711921,41013.192052980135,151256442.975107,151382856.57514113,2307.6655629139073,12785000000
767,2018-03-16 00:00:00+00:00,221681.0,767.0,0.3506939425899305,1539.0,402055105.2661201,412781480.4923946,0.9740144,0.0065171010900058396,54.593133436398,56.04961645662798,6445.115940430202,351859.07454896177,10933.0,4560.0,7271.0,283907.31414276,15499389.884565061,55833.97923631,3048151.878732947,0.9950446,39.04652925,5.41225823,295.47213574263327,3.130573903081917,0.3194302485609883,7364572.79438854,7368134.24195431,3391978.715590973,1448.0,85.5802142924834,41151.44295302014,154045205.960654,153935134.04384106,2302.4295302013425,12982000000
768,2018-03-17 00:00:00+00:00,221969.0,768.0,0.3509908856998757,1541.0,354879516.40735614,409016771.4822271,0.8676405,0.006108688738164816,48.1466194118683,55.491438415456805,6235.805308849551,300232.9449316872,10086.0,4242.0,6377.0,207669.18186016,9998569.062595189,31490.3789488,1516155.290383383,0.69012152,32.56534136,1.61596007,77.80301447506606,3.238394267200125,0.3087950130496579,7370808.59969739,7374370.05478895,3388954.7636129586,1314.0,85.82441098000001,41065.09342560553,166810526.531631,166798486.5699344,2366.491349480969,13188000000
769,2018-03-18 00:00:00+00:00,222253.0,769.0,0.3512838831101,1543.0,374354027.49222827,406538812.878332,0.9208322,0.006196882085914671,50.7463710082808,55.1092493001646,6152.94561471045,312239.6609578709,10528.0,4332.0,6760.0,183956.28995558,9335114.139392741,33195.82893961,1684567.8512968738,0.998041395,27.21246893,1.96820384,99.87920228456294,3.2847443833210885,0.30443769234455176,7376961.5453121,7380523.01416635,3384221.2446602248,1302.0,85.2444880191931,40956.45263157895,166243802.250361,166287085.73115736,2269.754385964912,13391000000
770,2018-03-19 00:00:00+00:00,222534.0,770.0,0.3515725200062524,1545.0,389062618.31003594,402974700.52357715,0.96547654,0.006172757450029218,52.6969267898625,54.58126093917242,6061.374819199555,319415.825093275,10815.0,4588.0,7293.0,255863.93091642,13483242.83566902,94795.81115877,4995447.920619333,0.87833747,35.08349526,2.01813095,106.34929892450566,3.337107613124875,0.2996606990038292,7383022.9201313,7386584.39866993,3374828.1763483444,1374.0,85.21387735531863,40798.397163120564,157629883.8478,157675873.37507698,2259.173758865248,13581000000
