,date,blk,age_days,age_sply,CapMrktCurUSD,CapRealUSD,PriceUSD,PriceRealUSD,DailyIssuedNtv,DailyIssuedUSD,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,FeeTotNtv,FeeTotUSD,S2F,inf_pct_ann,SplyCur,DiffMean,notes,PoW_income_btc,PoW_income_usd
3734,2019-03-26 00:00:00+00:00,568943.0,3734.0,0.8386484441281947,68998149814.37549,76218384062.76978,3917.76340210403,4327.73337331453,1674.9999890811741,6562253.6557468735,364225.0,744617.0,320347.1174432,1255044212.6884904,1.01561274771483,3978.9304537074745,0.01576379,61.75879954045349,756242.51736517,2962779257.6482844,37.36289128,146378.9680535758,28.80657115763153,0.034714301626803536,17611617.32669209,6379265451411.04,,1674.9999890811741,6562253.6557468735
3735,2019-03-27 00:00:00+00:00,569092.0,3735.0,0.8387371346041251,70929622723.56209,76235940003.98314,4027.00791788428,4328.272479608268,1862.4999945387244,7500302.225066871,382838.0,780458.0,320825.80624467,1291968062.008894,0.949453130162033,3823.455272822521,0.01404109,56.543580605725786,741008.29106,2984046255.3165193,47.81262217,192541.80805339947,25.909320405749195,0.038596149352420034,17613479.82668663,6379265451411.04,,1862.4999945387244,7500302.225066871
3736,2019-03-28 00:00:00+00:00,569238.0,3736.0,0.8388240393648176,70653886033.99002,76238424734.47574,4010.93746201052,4327.9651124224165,1824.999974541366,7319960.766056211,391284.0,808702.0,285762.76084052,1146176562.7027946,0.992290137678799,3980.0136863994717,0.014737165,59.10984718233026,802467.01892112,3218645028.218625,48.31912699,193804.9965758346,26.44444371911211,0.037815127087633654,17615304.82666117,6379265451411.04,,1824.999974541366,7319960.766056211
3737,2019-03-29 00:00:00+00:00,569385.0,3737.0,0.8389115393640814,72044617181.57042,76287001941.02402,4089.46104003507,4330.271080664477,1837.4999845400453,7514384.597841558,372063.0,783358.0,317610.48441,1298855701.901361,1.10168298108502,4505.289629616882,0.014699125,60.1114990101055,863012.1766968,3529254673.6774254,63.15524207,258270.9019192488,26.267289124769675,0.03807016381667701,17617142.32664571,6379265451411.04,,1837.4999845400453,7514384.597841558
3738,2019-03-30 00:00:00+00:00,569524.0,3738.0,0.8389942774593195,72094536468.24364,76293340509.6667,4091.89103834015,4330.203807525002,1737.5,7109660.679116011,380746.0,750575.0,213070.15510905,871859858.2284675,0.826715953125564,3382.831599847331,0.01080167,44.19925667210765,620512.32651722,2539068828.0554094,55.24699081,226064.66659069963,27.781815041522748,0.03599476846654541,17618879.82664571,6379265451411.04,,1737.5,7109660.679116011
3739,2019-03-31 00:00:00+00:00,569663.0,3739.0,0.8390770155545053,72144407426.98994,76228859920.91396,4094.31781472823,4326.117440031244,1737.4999989010394,7113877.198590806,380878.0,703754.0,196476.34551144,804436601.6001877,0.797260185979121,3264.236582427857,0.01103264,45.17113449548326,561075.04492355,2297219551.8299327,44.331277,181506.33717075185,27.784554785122015,0.03599121914076798,17620617.32664461,6379265451411.04,,1737.4999989010394,7113877.198590806
3740,2019-04-01 00:00:00+00:00,569799.0,3740.0,0.8391579679351976,72928511837.76434,76241123029.36235,4138.41780771479,4326.395990731074,1699.9999945387244,7035310.250514103,368694.0,757051.0,336922.22845982,1394324950.0730698,1.0593354988491,4383.972892781546,0.01496,61.91073040341326,801970.99873921,3318891062.453162,63.21354757,261604.07095251398,28.40018917526367,0.03521103306139213,17622317.32663915,6379265451411.04,,1699.9999945387244,7035310.250514103
3741,2019-04-02 00:00:00+00:00,569956.0,3741.0,0.8392514203158901,86424523990.81316,76555036129.25595,4903.71946206897,4343.725637717492,1962.4999945424497,9623549.417548057,399631.0,866393.0,485411.3433954,2380321051.717067,1.6991540480365,8332.17477440986,0.01779,87.23716923020697,1472135.17314049,7218937899.325294,115.44123629,566091.4371205757,24.604177472325777,0.04064350458879503,17624279.82663369,6379265451411.03,,1962.4999945424497,9623549.417548057
3742,2019-04-03 00:00:00+00:00,570098.0,3742.0,0.8393359441251539,87429243678.5721,76657376811.19312,4960.22760274693,4349.094426699753,1774.9999945387244,8804403.96778663,359553.0,809606.0,416316.05054309,2065022365.3704212,1.22012114371807,6052.078575765525,0.0160155,79.44052517179345,987817.39868101,4899799127.411215,143.31802389,710890.018070322,27.205950037985158,0.036756665310485104,17626054.82662823,6379265451411.04,,1774.9999945387244,8804403.96778663
3743,2019-04-04 00:00:00+00:00,570238.0,3743.0,0.8394192774584872,86574903765.80412,76724407428.8984,4911.26970245471,4352.465220910544,1750.0,8594721.979295742,355050.0,779907.0,376864.50361354,1850883218.5278125,1.21285031387813,5956.635000162345,0.01343363,65.97618001298666,945910.44974575,4645621333.07161,153.90346439,755861.4217614244,27.597346108224237,0.0362353682878946,17627804.82662823,6379265451411.04,,1750.0,8594721.979295742
