"date","f(sum(witness_count)/sum(transaction_count))"
"2019-11-12",0.523471872905482
"2019-11-13",0.4740786028939159
"2019-11-14",0.5499610025626888
"2019-11-15",0.5117624444478617
"2019-11-16",0.5228032793825053
"2019-11-17",0.5658054998676098
"2019-11-18",0.5066218970627332
"2019-11-19",0.47769740255776333
"2019-11-20",0.5173847505029805
"2019-11-21",0.5192836019928755
"2019-11-22",0.5127182093070436
"2019-11-23",0.5892847818708717
"2019-11-24",0.5824743424792795
"2019-11-25",0.5228539735928722
"2019-11-26",0.46322554542342287
"2019-11-27",0.5098883175848639
"2019-11-28",0.5141575399760354
"2019-11-29",0.5031835266150535
"2019-11-30",0.5257516452940625
"2019-12-01",0.5637005181686761
"2019-12-02",0.5202014425062752
"2019-12-03",0.5138449743248383
"2019-12-04",0.5135405177832332
"2019-12-05",0.5076926040556333
"2019-12-06",0.5278832922196927
"2019-12-07",0.5732603300570659
"2019-12-08",0.5920933251569823
"2019-12-09",0.5112473655178571
"2019-12-10",0.5214332133573285
"2019-12-11",0.5092876174256991
"2019-12-12",0.5325807020638561
"2019-12-13",0.5458703946879413
"2019-12-14",0.585329953389484
"2019-12-15",0.5837663841239594
"2019-12-16",0.5299295290215081
"2019-12-17",0.5301327469663654
"2019-12-18",0.5120684552695474
"2019-12-19",0.5308350675157641
"2019-12-20",0.5557375915733023
"2019-12-21",0.5994735116579561
"2019-12-22",0.6152417547230228
"2019-12-23",0.5291082353327101
"2019-12-24",0.5254479472241733
"2019-12-25",0.5626568464764209
"2019-12-26",0.5632855169338958
"2019-12-27",0.5527833298158931
"2019-12-28",0.5695420853071036
"2019-12-29",0.5818844333303563
"2019-12-30",0.5557308696228317
"2019-12-31",0.5385333637760822
"2020-01-01",0.6211492243827835
"2020-01-02",0.5375261784975995
"2020-01-03",0.5774002660204666
"2020-01-04",0.6056125202374528
"2020-01-05",0.597500165057214
"2020-01-06",0.5183020999779372
"2020-01-07",0.5325027101334286
"2020-01-08",0.5130982740024967
"2020-01-09",0.5307072971554725
"2020-01-10",0.5424842925130166
"2020-01-11",0.5894684052156469
"2020-01-12",0.5903028933092225
"2020-01-13",0.5294190269447216
"2020-01-14",0.5021170014382351
"2020-01-15",0.5259455657161409
"2020-01-16",0.5575231556050524
"2020-01-17",0.5458684165041112
"2020-01-18",0.5637922691018218
"2020-01-19",0.5841597408085646
"2020-01-20",0.5589888446443773
"2020-01-21",0.5442340027283399
"2020-01-22",0.5528476563213284
"2020-01-23",0.5729484296097819
"2020-01-24",0.5756976236671159
"2020-01-25",0.6146772928455375
"2020-01-26",0.6150156748211463
"2020-01-27",0.5433211574273027
"2020-01-28",0.5215819933421947
"2020-01-29",0.5505106265525808
"2020-01-30",0.5457093198780363
"2020-01-31",0.5539359036461604
"2020-02-01",0.5880437502469347
"2020-02-02",0.588069265914693
"2020-02-03",0.5471916425990598
"2020-02-04",0.5335133736537404
"2020-02-05",0.5446983754923983
"2020-02-06",0.5391666930906555
"2020-02-07",0.5386638721196162
"2020-02-08",0.5836953414812651
"2020-02-09",0.601548553947078
"2020-02-10",0.5536289348683681
"2020-02-11",0.5152564533908852
"2020-02-12",0.5352697938278949
"2020-02-13",0.5268333132400811
"2020-02-14",0.5813210336177234
"2020-02-15",0.5616337331627009
"2020-02-16",0.6116973952558891
"2020-02-17",0.563519975636254
"2020-02-18",0.5373297085032472
"2020-02-19",0.5411926345186003
"2020-02-20",0.5438024672642171
"2020-02-21",0.5691051866557947
"2020-02-22",0.5913288706060795
"2020-02-23",0.6005973828607846
"2020-02-24",0.5333242117425279
"2020-02-25",0.5486396906091878
"2020-02-26",0.537402225070992
"2020-02-27",0.5380939308875055
"2020-02-28",0.5668547708836377
"2020-02-29",0.5784110013104541
"2020-03-01",0.6079735613153504
"2020-03-02",0.5421517351620817
"2020-03-03",0.5410079340040429
"2020-03-04",0.5387308533916849
"2020-03-05",0.5361586592242704
"2020-03-06",0.5372876296977094
"2020-03-07",0.5844940506587682
"2020-03-08",0.6062128750487291
"2020-03-09",0.5656541579674392
"2020-03-10",0.5501398249306941
"2020-03-11",0.5520153604274206
"2020-03-12",0.5219585231071667
"2020-03-13",0.4976047514794182
"2020-03-14",0.48736009262832886
"2020-03-15",0.5200465887201541
"2020-03-16",0.48606688634203526
"2020-03-17",0.45696772849105005
"2020-03-18",0.4941492903906527
"2020-03-19",0.49584288397336734
"2020-03-20",0.4590644918726326
"2020-03-21",0.4898453004522237
"2020-03-22",0.5240397028027195
"2020-03-23",0.48211811435785323
"2020-03-24",0.48817643484545054
"2020-03-25",0.4859700425344676
"2020-03-26",0.4769181908833855
"2020-03-27",0.5012439160212044
"2020-03-28",0.5221400757188511
"2020-03-29",0.5470363370844429
"2020-03-30",0.5039591370815091
"2020-03-31",0.4970281882802082
"2020-04-01",0.4860123112948147
"2020-04-02",0.5165520566900079
