date,ETH,PriceUSD, TVL_eth ,TCVL_eth, TVL_usd ,TCVL_usd
2018-01-01T00:00:00Z,"2,703,333",692.99,"38,125,101","38,125,101","48,518,175","48,518,175"
2018-01-02T00:00:00Z,"2,733,610",741.13,"41,107,428","79,232,529","50,815,621","99,333,796"
2018-01-03T00:00:00Z,"2,710,006",756.2,"41,801,496","121,034,025","56,942,145","156,275,941"
2018-01-04T00:00:00Z,"2,699,733",861.97,"48,606,911","169,640,936","63,044,139","219,320,080"
2018-01-05T00:00:00Z,"2,722,293",941.1,"59,381,405","229,022,341","71,301,491","290,621,571"
2018-01-06T00:00:00Z,"2,704,003",944.83,"60,687,914","289,710,255","73,542,908","364,164,479"
2018-01-07T00:00:00Z,"2,699,325",967.13,"63,126,181","352,836,436","78,593,372","442,757,851"
2018-01-08T00:00:00Z,"2,707,918",1006.41,"65,560,436","418,396,872","87,758,898","530,516,749"
2018-01-09T00:00:00Z,"2,709,296",1117.75,"73,515,423","491,912,295","89,677,700","620,194,449"
2018-01-10T00:00:00Z,"2,709,503",1136.11,"74,572,511","566,484,806","103,410,300","723,604,749"
2018-01-11T00:00:00Z,"2,678,204",1289.24,"82,445,016","648,929,822","95,293,222","818,897,971"
2018-01-12T00:00:00Z,"2,669,444",1248.99,"79,145,074","728,074,896","88,712,830","907,610,801"
2018-01-13T00:00:00Z,"2,693,181",1139.32,"70,134,933","798,209,829","98,858,837","1,006,469,638"
2018-01-14T00:00:00Z,"2,781,974",1261.03,"78,438,664","876,648,493","103,374,935","1,109,844,573"
2018-01-15T00:00:00Z,"2,839,347",1385.02,"84,530,208","961,178,701","99,806,389","1,209,650,962"
2018-01-16T00:00:00Z,"2,837,658",1359.48,"79,814,228","1,040,992,929","88,219,997","1,297,870,959"
2018-01-17T00:00:00Z,"2,833,843",1278.69,"71,983,483","1,112,976,412","71,399,412","1,369,270,371"
2018-01-18T00:00:00Z,"2,829,569",1050.26,"63,328,147","1,176,304,559","74,326,033","1,443,596,404"
2018-01-19T00:00:00Z,"2,840,066",1024.69,"62,423,541","1,238,728,100","75,238,286","1,518,834,690"
2018-01-20T00:00:00Z,"2,847,249",1012.97,"61,680,837","1,300,408,937","78,054,938","1,596,889,628"
2018-01-21T00:00:00Z,"2,815,368",1037.36,"64,823,008","1,365,231,945","85,638,433","1,682,528,061"
2018-01-22T00:00:00Z,"2,817,445",1150.5,"71,450,284","1,436,682,229","77,716,764","1,760,244,825"
2018-01-23T00:00:00Z,"2,795,481",1049.09,"65,476,151","1,502,158,380","75,026,171","1,835,270,996"
2018-01-24T00:00:00Z,"2,774,083",999.64,"62,887,412","1,565,045,792","75,850,735","1,911,121,731"
2018-01-25T00:00:00Z,"2,754,244",984.47,"61,984,102","1,627,029,894","80,973,666","1,992,095,397"
2018-01-26T00:00:00Z,"2,707,097",1061.78,"65,927,587","1,692,957,481","79,242,602","2,071,337,999"
2018-01-27T00:00:00Z,"2,701,426",1046.37,"64,517,720","1,757,475,201","78,831,535","2,150,169,534"
2018-01-28T00:00:00Z,"2,692,602",1048.58,"64,596,271","1,822,071,472","82,983,347","2,233,152,881"
2018-01-29T00:00:00Z,"2,729,077",1109.08,"67,241,480","1,889,312,952","89,232,298","2,322,385,179"
2018-01-30T00:00:00Z,"2,735,315",1231.58,"74,368,084","1,963,681,036","83,475,721","2,405,860,900"
2018-01-31T00:00:00Z,"2,737,326",1169.96,"70,310,653","2,033,991,689","77,008,937","2,482,869,837"
2018-02-01T00:00:00Z,"2,739,795",1063.75,"63,109,447","2,097,101,136","78,328,314","2,561,198,151"
2018-02-02T00:00:00Z,"2,769,261",1111.31,"66,308,901","2,163,410,037","72,945,655","2,634,143,806"
2018-02-03T00:00:00Z,"2,787,407",1026.19,"63,951,627","2,227,361,664","68,896,116","2,703,039,922"
2018-02-04T00:00:00Z,"2,860,847",917.47,"57,744,351","2,285,106,015","71,789,512","2,774,829,434"
2018-02-05T00:00:00Z,"2,894,820",970.87,"62,508,708","2,347,614,723","61,988,724","2,836,818,158"
2018-02-06T00:00:00Z,"2,972,598",827.59,"56,982,791","2,404,597,514","57,176,760","2,893,994,918"
2018-02-07T00:00:00Z,"3,034,863",695.08,"49,996,416","2,454,593,930","65,971,481","2,959,966,399"
2018-02-08T00:00:00Z,"3,033,906",785.01,"56,794,013","2,511,387,943","65,300,967","3,025,267,366"
2018-02-09T00:00:00Z,"2,924,604",751.81,"54,543,958","2,565,931,901","70,451,708","3,095,719,074"
2018-02-10T00:00:00Z,"2,931,706",813.55,"65,420,802","2,631,352,703","82,222,365","3,177,941,439"
2018-02-11T00:00:00Z,"3,026,874",877.88,"70,972,604","2,702,325,307","79,665,163","3,257,606,602"
2018-02-12T00:00:00Z,"2,921,356",850.75,"69,357,309","2,771,682,616","77,833,965","3,335,440,567"
2018-02-13T00:00:00Z,"2,909,594",811.24,"66,405,924","2,838,088,540","82,064,851","3,417,505,418"
2018-02-14T00:00:00Z,"2,890,568",865.27,"71,813,862","2,909,902,402","82,113,672","3,499,619,090"
2018-02-15T00:00:00Z,"2,907,068",840.98,"70,647,156","2,980,549,558","90,268,949","3,589,888,039"
2018-02-16T00:00:00Z,"2,903,224",920.11,"83,200,680","3,063,750,238","96,519,516","3,686,407,555"
2018-02-17T00:00:00Z,"2,901,494",927.95,"84,037,602","3,147,787,840","98,604,963","3,785,012,518"
2018-02-18T00:00:00Z,"2,894,873",938.02,"84,973,196","3,232,761,036","102,220,287","3,887,232,805"
2018-02-19T00:00:00Z,"2,892,843",974.77,"88,223,352","3,320,984,388","97,714,894","3,984,947,699"
2018-02-20T00:00:00Z,"2,906,625",913.9,"82,600,978","3,403,585,366","99,891,414","4,084,839,113"
2018-02-21T00:00:00Z,"2,903,297",939.79,"84,549,410","3,488,134,776","93,045,466","4,177,884,579"
2018-02-22T00:00:00Z,"2,899,654",885.52,"79,579,371","3,567,714,147","88,301,085","4,266,185,664"
2018-02-23T00:00:00Z,"2,875,543",840.1,"75,512,338","3,643,226,485","85,610,279","4,351,795,943"
2018-02-24T00:00:00Z,"2,858,571",804.63,"72,970,133","3,716,196,618","90,910,790","4,442,706,733"
2018-02-25T00:00:00Z,"2,844,606",854.7,"77,372,119","3,793,568,737","89,373,648","4,532,080,381"
2018-02-26T00:00:00Z,"2,845,199",833.49,"76,771,322","3,870,340,059","92,536,272","4,624,616,653"
2018-02-27T00:00:00Z,"2,830,119",840.28,"80,001,521","3,950,341,580","98,691,300","4,723,307,953"
2018-02-28T00:00:00Z,"2,845,622",867.62,"83,246,143","4,033,587,723","99,825,253","4,823,133,206"
2018-03-01T00:00:00Z,"2,843,999",871.58,"83,568,206","4,117,155,929","98,820,460","4,921,953,666"
2018-03-02T00:00:00Z,"2,857,189",851.5,"82,240,126","4,199,396,055","103,545,997","5,025,499,663"
2018-03-03T00:00:00Z,"3,074,876",869.87,"84,819,354","4,284,215,409","103,379,499","5,128,879,162"
2018-03-04T00:00:00Z,"3,098,095",855.6,"83,381,463","4,367,596,872","102,696,576","5,231,575,738"
2018-03-05T00:00:00Z,"3,116,053",855.65,"83,695,225","4,451,292,097","104,005,391","5,335,581,129"
2018-03-06T00:00:00Z,"3,097,381",864.83,"84,266,692","4,535,558,789","100,856,136","5,436,437,265"
2018-03-07T00:00:00Z,"3,132,296",849.42,"82,731,945","4,618,290,734","96,154,942","5,532,592,207"
2018-03-08T00:00:00Z,"3,145,838",815.69,"80,299,835","4,698,590,569","89,827,949","5,622,420,156"
2018-03-09T00:00:00Z,"3,146,209",751.13,"73,079,180","4,771,669,749","83,526,322","5,705,946,478"
2018-03-10T00:00:00Z,"3,172,773",698.83,"67,407,947","4,839,077,696","85,325,813","5,791,272,291"
2018-03-11T00:00:00Z,"3,165,716",726.92,"70,341,671","4,909,419,367","82,163,637","5,873,435,928"
2018-03-12T00:00:00Z,"3,167,792",682.3,"66,673,483","4,976,092,850","85,584,130","5,959,020,058"
2018-03-13T00:00:00Z,"3,166,661",720.36,"70,613,808","5,046,706,658","83,466,548","6,042,486,606"
2018-03-14T00:00:00Z,"3,166,416",697.02,"68,102,255","5,114,808,913","81,671,089","6,124,157,695"
2018-03-15T00:00:00Z,"3,178,711",689.96,"70,126,299","5,184,935,212","76,177,207","6,200,334,902"
2018-03-16T00:00:00Z,"3,190,910",613.15,"64,571,446","5,249,506,658","77,954,914","6,278,289,816"
2018-03-17T00:00:00Z,"3,191,337",610.56,"65,923,433","5,315,430,091","77,939,406","6,356,229,222"
2018-03-18T00:00:00Z,"3,181,291",600.53,"65,356,022","5,380,786,113","72,706,836","6,428,936,058"
2018-03-19T00:00:00Z,"3,181,008",549.79,"58,004,522","5,438,790,635","69,588,405","6,498,524,463"
2018-03-20T00:00:00Z,"3,235,370",537.38,"59,248,273","5,498,038,908","74,687,687","6,573,212,150"
2018-03-21T00:00:00Z,"3,233,098",555.55,"61,860,943","5,559,899,851","75,110,273","6,648,322,423"
2018-03-22T00:00:00Z,"3,227,498",557.57,"62,913,645","5,622,813,496","76,202,390","6,724,524,813"
2018-03-23T00:00:00Z,"3,233,761",559.91,"63,583,279","5,686,396,775","74,375,836","6,798,900,649"
2018-03-24T00:00:00Z,"3,234,765",539.89,"61,895,975","5,748,292,750","74,822,899","6,873,723,548"
2018-03-25T00:00:00Z,"3,212,045",543.83,"62,318,845","5,810,611,595","72,123,558","6,945,847,106"
2018-03-26T00:00:00Z,"3,206,765",520.16,"59,678,903","5,870,290,498","72,197,504","7,018,044,610"
2018-03-27T00:00:00Z,"3,197,720",523.01,"60,625,771","5,930,916,269","67,563,427","7,085,608,037"
2018-03-28T00:00:00Z,"3,193,547",486.25,"57,958,836","5,988,875,105","64,699,277","7,150,307,314"
2018-03-29T00:00:00Z,"3,195,490",448.78,"54,794,032","6,043,669,137","64,534,583","7,214,841,897"
2018-03-30T00:00:00Z,"3,196,827",445.93,"58,833,962","6,102,503,099","60,454,750","7,275,296,647"
2018-03-31T00:00:00Z,"3,188,169",383.9,"55,851,135","6,158,354,234","67,573,072","7,342,869,719"
2018-04-01T00:00:00Z,"3,174,179",393.82,"56,363,290","6,214,717,524","66,446,158","7,409,315,877"
2018-04-02T00:00:00Z,"3,168,433",394.07,"57,627,977","6,272,345,501","65,404,640","7,474,720,517"
2018-04-03T00:00:00Z,"3,155,475",378.85,"56,943,258","6,329,288,759","68,179,506","7,542,900,023"
2018-04-04T00:00:00Z,"3,148,171",384.68,"57,925,353","6,387,214,112","72,630,318","7,615,530,341"
2018-04-05T00:00:00Z,"3,138,919",415.93,"63,801,362","6,451,015,474","69,024,749","7,684,555,090"
2018-04-06T00:00:00Z,"3,124,857",378.65,"58,762,432","6,509,777,906","70,107,146","7,754,662,236"
2018-04-07T00:00:00Z,"3,112,737",381.36,"59,412,971","6,569,190,877","68,881,346","7,823,543,582"
2018-04-08T00:00:00Z,"3,114,881",370.35,"57,623,890","6,626,814,767","71,698,905","7,895,242,487"
2018-04-09T00:00:00Z,"3,108,419",384.98,"60,396,825","6,687,211,592","74,549,899","7,969,792,386"
2018-04-10T00:00:00Z,"3,104,259",400.72,"63,544,599","6,750,756,191","75,411,934","8,045,204,320"
2018-04-11T00:00:00Z,"3,103,847",399.02,"64,220,194","6,814,976,385","79,684,901","8,124,889,221"
2018-04-12T00:00:00Z,"3,078,278",415.65,"68,837,717","6,883,814,102","85,994,827","8,210,884,048"
2018-04-13T00:00:00Z,"3,076,636",430.42,"74,185,689","6,957,999,791","101,142,114","8,312,026,162"
2018-04-14T00:00:00Z,"3,080,604",493.95,"86,458,953","7,044,458,744","102,124,287","8,414,150,449"
2018-04-15T00:00:00Z,"3,043,069",494.96,"86,891,401","7,131,350,145","104,559,325","8,518,709,774"
2018-04-16T00:00:00Z,"3,026,058",502.79,"88,116,069","7,219,466,214","109,596,066","8,628,305,840"
2018-04-17T00:00:00Z,"3,019,162",534.15,"94,599,562","7,314,065,776","106,490,164","8,734,796,004"
2018-04-18T00:00:00Z,"3,014,723",511.67,"91,341,476","7,405,407,252","106,473,264","8,841,269,268"
2018-04-19T00:00:00Z,"3,007,089",503.03,"91,695,301","7,497,102,553","113,028,841","8,954,298,109"
2018-04-20T00:00:00Z,"2,987,574",525.78,"96,146,828","7,593,249,381","123,097,085","9,077,395,194"
2018-04-21T00:00:00Z,"2,979,417",567.25,"104,298,278","7,697,547,659","133,184,099","9,210,579,293"
2018-04-22T00:00:00Z,"2,958,087",617.16,"113,992,118","7,811,539,777","130,767,036","9,341,346,329"
2018-04-23T00:00:00Z,"2,946,887",605.17,"111,537,509","7,923,077,286","134,757,182","9,476,103,511"
2018-04-24T00:00:00Z,"2,974,627",621.33,"115,532,412","8,038,609,698","142,534,136","9,618,637,647"
2018-04-25T00:00:00Z,"2,940,828",644.13,"120,232,056","8,158,841,754","152,877,574","9,771,515,221"
2018-04-26T00:00:00Z,"2,959,788",703.35,"134,522,883","8,293,364,637","140,011,691","9,911,526,912"
2018-04-27T00:00:00Z,"2,945,821",617.73,"119,230,853","8,412,595,490","149,241,031","10,060,767,943"
2018-04-28T00:00:00Z,"2,937,546",661.45,"133,779,354","8,546,374,844","152,781,395","10,213,549,338"
2018-04-29T00:00:00Z,"2,940,176",643.33,"130,966,902","8,677,341,746","163,311,364","10,376,860,702"
2018-04-30T00:00:00Z,"2,958,152",683.02,"138,268,055","8,815,609,801","163,161,811","10,540,022,513"
2018-05-01T00:00:00Z,"2,950,942",689.31,"137,473,781","8,953,083,582","156,692,266","10,696,714,779"
2018-05-02T00:00:00Z,"2,945,207",670.04,"133,528,761","9,086,612,343","157,696,272","10,854,411,051"
2018-05-03T00:00:00Z,"2,944,847",670.81,"133,944,329","9,220,556,672","162,812,040","11,017,223,091"
2018-05-04T00:00:00Z,"2,893,621",686.74,"134,987,256","9,355,543,928","178,900,895","11,196,123,986"
2018-05-05T00:00:00Z,"2,879,871",777.62,"152,671,744","9,508,215,672","180,360,136","11,376,484,122"
2018-05-06T00:00:00Z,"2,836,195",784.21,"154,296,870","9,662,512,542","186,855,019","11,563,339,141"
2018-05-07T00:00:00Z,"2,764,339",816.58,"161,151,320","9,823,663,862","180,996,674","11,744,335,815"
2018-05-08T00:00:00Z,"2,761,472",790.39,"157,192,352","9,980,856,214","174,224,263","11,918,560,078"
2018-05-09T00:00:00Z,"2,751,893",752.4,"152,041,313","10,132,897,527","176,495,675","12,095,055,753"
2018-05-10T00:00:00Z,"2,749,070",747.79,"152,084,005","10,284,981,532","176,948,323","12,272,004,076"
2018-05-11T00:00:00Z,"2,717,803",751.27,"154,005,850","10,438,987,382","172,153,067","12,444,157,143"
2018-05-12T00:00:00Z,"2,715,782",723.61,"148,678,396","10,587,665,778","163,087,860","12,607,245,003"
2018-05-13T00:00:00Z,"2,743,187",677.8,"140,179,607","10,727,845,385","165,517,449","12,772,762,452"
2018-05-14T00:00:00Z,"2,721,215",683.64,"142,273,291","10,870,118,676","177,209,232","12,949,971,684"
2018-05-15T00:00:00Z,"2,715,246",729.34,"151,888,716","11,022,007,392","176,716,559","13,126,688,243"
2018-05-16T00:00:00Z,"2,705,185",727.41,"151,382,459","11,173,389,851","171,567,791","13,298,256,034"
2018-05-17T00:00:00Z,"2,711,165",705.64,"147,354,193","11,320,744,044","172,654,087","13,470,910,121"
2018-05-18T00:00:00Z,"2,702,655",706.72,"148,311,157","11,469,055,201","165,801,316","13,636,711,437"
2018-05-19T00:00:00Z,"2,703,961",668.38,"141,264,893","11,610,320,094","172,424,873","13,809,136,310"
2018-05-20T00:00:00Z,"2,705,455",693.57,"147,175,915","11,757,496,009","174,593,522","13,983,729,832"
2018-05-21T00:00:00Z,"2,691,608",696.05,"147,604,544","11,905,100,553","178,318,713","14,162,048,545"
2018-05-22T00:00:00Z,"2,693,663",715.15,"151,776,077","12,056,876,630","172,713,587","14,334,762,132"
2018-05-23T00:00:00Z,"2,694,945",696.73,"148,902,007","12,205,778,637","159,396,651","14,494,158,783"
2018-05-24T00:00:00Z,"2,708,334",640.84,"133,410,827","12,339,189,464","141,856,366","14,636,015,149"
2018-05-25T00:00:00Z,"2,706,552",577.01,"121,338,348","12,460,527,812","149,066,738","14,785,081,887"
2018-05-26T00:00:00Z,"2,705,272",602.59,"127,498,143","12,588,025,955","145,703,377","14,930,785,264"
2018-05-27T00:00:00Z,"2,701,687",584.77,"124,303,582","12,712,329,537","146,378,643","15,077,163,907"
2018-05-28T00:00:00Z,"2,650,393",585.76,"126,285,568","12,838,615,105","143,366,445","15,220,530,352"
2018-05-29T00:00:00Z,"2,641,055",569.64,"126,875,461","12,965,490,566","134,721,771","15,355,252,123"
2018-05-30T00:00:00Z,"2,642,570",512.03,"120,817,175","13,086,307,741","155,577,525","15,510,829,648"
2018-05-31T00:00:00Z,"2,556,287",566.59,"133,870,571","13,220,178,312","153,590,379","15,664,420,027"
2018-06-01T00:00:00Z,"2,509,124",557.12,"133,063,209","13,353,241,521","160,486,751","15,824,906,778"
2018-06-02T00:00:00Z,"2,501,721",577.23,"137,964,175","13,491,205,696","161,289,757","15,986,196,535"
2018-06-03T00:00:00Z,"2,490,872",579.01,"138,895,912","13,630,101,608","165,106,770","16,151,303,305"
2018-06-04T00:00:00Z,"2,490,488",590.53,"141,877,791","13,771,979,399","172,141,386","16,323,444,691"
2018-06-05T00:00:00Z,"2,496,198",619.04,"148,870,744","13,920,850,143","165,564,313","16,489,009,004"
2018-06-06T00:00:00Z,"2,498,807",591.31,"142,236,138","14,063,086,281","170,668,400","16,659,677,404"
2018-06-07T00:00:00Z,"2,489,740",608.23,"146,904,204","14,209,990,485","170,954,358","16,830,631,762"
2018-06-08T00:00:00Z,"2,488,868",606.3,"146,511,789","14,356,502,274","170,572,303","17,001,204,065"
2018-06-09T00:00:00Z,"2,482,512",604.44,"145,928,257","14,502,430,531","168,541,466","17,169,745,531"
2018-06-10T00:00:00Z,"2,465,423",599.55,"144,559,665","14,646,990,196","164,785,463","17,334,530,994"
2018-06-11T00:00:00Z,"2,460,757",593.38,"143,268,931","14,790,259,127","147,222,751","17,481,753,745"
2018-06-12T00:00:00Z,"2,465,977",524.74,"127,300,051","14,917,559,178","154,199,817","17,635,953,562"
2018-06-13T00:00:00Z,"2,464,667",531.15,"130,836,469","15,048,395,647","145,404,054","17,781,357,616"
2018-06-14T00:00:00Z,"2,435,798",494.53,"123,301,061","15,171,696,708","143,859,403","17,925,217,019"
2018-06-15T00:00:00Z,"2,431,922",476.3,"119,137,029","15,290,833,737","154,973,225","18,080,190,244"
2018-06-16T00:00:00Z,"2,420,994",519.83,"130,279,779","15,421,113,516","146,701,704","18,226,891,948"
2018-06-17T00:00:00Z,"2,420,962",487.51,"122,197,360","15,543,310,876","149,123,718","18,376,015,666"
2018-06-18T00:00:00Z,"2,405,522",497.22,"124,527,471","15,667,838,347","148,708,549","18,524,724,215"
2018-06-19T00:00:00Z,"2,402,939",496.74,"124,550,223","15,792,388,570","154,175,970","18,678,900,185"
2018-06-20T00:00:00Z,"2,408,301",517.63,"130,109,484","15,922,498,054","159,516,594","18,838,416,779"
2018-06-21T00:00:00Z,"2,396,506",538.45,"136,315,973","16,058,814,027","160,130,294","18,998,547,073"
2018-06-22T00:00:00Z,"2,396,547",536.16,"135,966,514","16,194,780,541","155,394,912","19,153,941,985"
2018-06-23T00:00:00Z,"2,395,752",525.77,"133,996,480","16,328,777,021","139,726,734","19,293,668,719"
2018-06-24T00:00:00Z,"2,393,695",462.16,"117,621,453","16,446,398,474","142,172,147","19,435,840,866"
2018-06-25T00:00:00Z,"2,383,852",474.18,"128,558,781","16,574,957,255","144,774,537","19,580,615,403"
2018-06-26T00:00:00Z,"2,379,029",455.25,"123,610,340","16,698,567,595","144,555,494","19,725,170,897"
2018-06-27T00:00:00Z,"2,338,961",458.82,"125,176,768","16,823,744,363","137,258,720","19,862,429,617"
2018-06-28T00:00:00Z,"2,326,925",429.58,"118,598,734","16,942,343,097","141,008,708","20,003,438,325"
2018-06-29T00:00:00Z,"2,316,846",441.75,"126,552,690","17,068,895,787","140,238,915","20,143,677,240"
2018-06-30T00:00:00Z,"2,240,949",420.72,"145,391,155","17,214,286,942","169,779,991","20,313,457,231"
2018-07-01T00:00:00Z,"2,238,074",435.25,"151,075,828","17,365,362,770","177,598,862","20,491,056,093"
2018-07-02T00:00:00Z,"2,236,594",453.42,"157,552,872","17,522,915,642","180,266,445","20,671,322,538"
2018-07-03T00:00:00Z,"2,235,156",451.95,"157,860,626","17,680,776,268","193,654,717","20,864,977,255"
2018-07-04T00:00:00Z,"2,235,354",476.58,"167,374,701","17,848,150,969","188,926,407","21,053,903,662"
2018-07-05T00:00:00Z,"2,229,745",461.95,"162,364,468","18,010,515,437","188,739,162","21,242,642,824"
2018-07-06T00:00:00Z,"2,229,584",467.19,"164,382,834","18,174,898,271","187,251,670","21,429,894,494"
2018-07-07T00:00:00Z,"2,237,915",467.55,"163,921,118","18,338,819,389","187,715,036","21,617,609,530"
2018-07-08T00:00:00Z,"2,236,663",469.93,"165,053,345","18,503,872,734","193,524,603","21,811,134,133"
2018-07-09T00:00:00Z,"2,245,512",485.81,"171,443,661","18,675,316,395","194,355,875","22,005,490,008"
2018-07-10T00:00:00Z,"2,245,318",486.19,"160,865,034","18,836,181,429","175,082,261","22,180,572,269"
2018-07-11T00:00:00Z,"2,248,202",471.48,"157,249,014","18,993,430,443","162,975,205","22,343,547,474"
2018-07-12T00:00:00Z,"2,246,219",432.69,"147,803,650","19,141,234,093","171,487,265","22,515,034,739"
2018-07-13T00:00:00Z,"2,240,364",445.59,"152,601,528","19,293,835,621","166,623,312","22,681,658,051"
2018-07-14T00:00:00Z,"2,217,684",430.91,"147,970,797","19,441,806,418","168,913,724","22,850,571,775"
2018-07-15T00:00:00Z,"2,213,763",432.46,"149,301,937","19,591,108,355","172,618,921","23,023,190,696"
2018-07-16T00:00:00Z,"2,209,786",433.74,"150,047,699","19,741,156,054","179,503,020","23,202,693,716"
2018-07-17T00:00:00Z,"2,205,610",449.62,"156,447,959","19,897,604,013","192,807,399","23,395,501,115"
2018-07-18T00:00:00Z,"2,208,150",478.75,"166,733,166","20,064,337,179","199,857,753","23,595,358,868"
2018-07-19T00:00:00Z,"2,198,876",499.06,"174,904,321","20,239,241,500","194,539,277","23,789,898,145"
2018-07-20T00:00:00Z,"2,199,306",479.02,"169,031,150","20,408,272,650","190,242,109","23,980,140,254"
2018-07-21T00:00:00Z,"2,193,601",468.65,"166,094,237","20,574,366,887","183,579,301","24,163,719,555"
2018-07-22T00:00:00Z,"2,192,948",448.84,"159,625,305","20,733,992,192","188,590,429","24,352,309,984"
2018-07-23T00:00:00Z,"2,190,709",461.04,"164,312,793","20,898,304,985","187,800,013","24,540,109,997"
2018-07-24T00:00:00Z,"2,194,328",457.65,"163,545,923","21,061,850,908","186,476,730","24,726,586,727"
2018-07-25T00:00:00Z,"2,192,690",449.63,"160,749,910","21,222,600,818","196,385,963","24,922,972,690"
2018-07-26T00:00:00Z,"2,188,307",479.47,"171,477,071","21,394,077,889","193,222,963","25,116,195,653"
2018-07-27T00:00:00Z,"2,141,620",471.28,"168,658,698","21,562,736,587","190,943,522","25,307,139,175"
2018-07-28T00:00:00Z,"2,140,935",462.03,"165,938,647","21,728,675,234","193,957,533","25,501,096,708"
2018-07-29T00:00:00Z,"2,126,215",469.69,"168,937,864","21,897,613,098","193,919,841","25,695,016,549"
2018-07-30T00:00:00Z,"2,123,725",468.55,"168,450,697","22,066,063,795","193,451,351","25,888,467,900"
2018-07-31T00:00:00Z,"2,110,779",466.2,"167,964,760","22,234,028,555","183,759,335","26,072,227,235"
2018-08-01T00:00:00Z,"2,109,984",456.56,"165,387,121","22,399,415,676","180,555,294","26,252,782,529"
2018-08-02T00:00:00Z,"2,112,336",431.99,"157,275,666","22,556,691,342","176,143,550","26,428,926,079"
2018-08-03T00:00:00Z,"2,114,721",419.87,"153,158,734","22,709,850,076","172,701,454","26,601,627,533"
2018-08-04T00:00:00Z,"2,112,928",410.83,"150,659,196","22,860,509,272","175,153,662","26,776,781,195"
2018-08-05T00:00:00Z,"2,114,303",417.62,"153,615,629","23,014,124,901","171,798,162","26,948,579,357"
2018-08-06T00:00:00Z,"2,109,683",406.91,"150,088,477","23,164,213,378","173,001,391","27,121,580,748"
2018-08-07T00:00:00Z,"2,109,243",408.81,"151,262,316","23,315,475,694","171,087,784","27,292,668,532"
2018-08-08T00:00:00Z,"2,104,596",404.95,"149,774,248","23,465,249,942","159,578,790","27,452,247,322"
2018-08-09T00:00:00Z,"2,104,749",377.94,"152,806,388","23,618,056,330","159,441,298","27,611,688,620"
2018-08-10T00:00:00Z,"2,103,970",355.57,"147,554,812","23,765,611,142","165,665,078","27,777,353,698"
2018-08-11T00:00:00Z,"2,101,637",363.51,"153,609,980","23,919,221,122","154,849,378","27,932,203,076"
2018-08-12T00:00:00Z,"2,098,279",331.57,"148,055,183","24,067,276,305","156,261,226","28,088,464,302"
2018-08-13T00:00:00Z,"2,088,755",318.01,"143,448,520","24,210,724,825","157,668,119","28,246,132,421"
2018-08-14T00:00:00Z,"2,078,813",318.2,"152,877,233","24,363,602,058","149,222,031","28,395,354,452"
2018-08-15T00:00:00Z,"2,082,348",284.03,"138,075,876","24,501,677,934","147,985,307","28,543,339,759"
2018-08-16T00:00:00Z,"2,081,021",278.31,"136,355,992","24,638,033,926","150,720,584","28,694,060,343"
2018-08-17T00:00:00Z,"2,080,207",281.24,"137,986,736","24,776,020,662","154,348,875","28,848,409,218"
2018-08-18T00:00:00Z,"2,080,847",286.8,"140,858,292","24,916,878,954","173,278,441","29,021,687,659"
2018-08-19T00:00:00Z,"2,081,338",317.57,"156,308,735","25,073,187,689","158,906,285","29,180,593,944"
2018-08-20T00:00:00Z,"2,080,624",294.85,"145,608,721","25,218,796,410","161,362,110","29,341,956,054"
2018-08-21T00:00:00Z,"2,078,100",299.62,"148,779,187","25,367,575,597","150,273,840","29,492,229,894"
2018-08-22T00:00:00Z,"2,086,797",270.81,"135,699,652","25,503,275,249","156,498,879","29,648,728,773"
2018-08-23T00:00:00Z,"2,052,926",281.13,"142,414,237","25,645,689,486","149,902,449","29,798,631,222"
2018-08-24T00:00:00Z,"2,036,100",270.37,"138,232,500","25,783,921,986","154,508,037","29,953,139,259"
2018-08-25T00:00:00Z,"2,014,935",275.83,"142,364,364","25,926,286,350","160,710,904","30,113,850,163"
2018-08-26T00:00:00Z,"2,004,486",281.37,"145,238,352","26,071,524,702","159,910,632","30,273,760,795"
2018-08-27T00:00:00Z,"1,991,576",277.56,"143,401,871","26,214,926,573","158,299,745","30,432,060,540"
2018-08-28T00:00:00Z,"1,990,215",274.3,"142,351,630","26,357,278,203","166,597,091","30,598,657,631"
2018-08-29T00:00:00Z,"1,988,253",288.02,"149,762,716","26,507,040,919","171,938,537","30,770,596,168"
2018-08-30T00:00:00Z,"1,988,332",295.55,"153,733,134","26,660,774,053","167,952,225","30,938,548,393"
2018-08-31T00:00:00Z,"1,986,612",288.67,"150,245,787","26,811,019,840","165,035,135","31,103,583,528"
2018-09-01T00:00:00Z,"1,982,692",284.15,"147,868,765","26,958,888,605","163,660,642","31,267,244,170"
2018-09-02T00:00:00Z,"1,979,510",281.66,"146,828,789","27,105,717,394","173,390,679","31,440,634,849"
2018-09-03T00:00:00Z,"1,975,572",295.36,"154,180,064","27,259,897,458","172,850,953","31,613,485,802"
2018-09-04T00:00:00Z,"1,975,523",295.02,"154,157,355","27,414,054,813","167,184,944","31,780,670,746"
2018-09-05T00:00:00Z,"1,968,470",288.97,"151,789,165","27,565,843,978","164,531,304","31,945,202,050"
2018-09-06T00:00:00Z,"1,945,379",285.23,"151,728,695","27,717,572,673","134,391,985","32,079,594,035"
